round,question,country,value,iso_alpha2,wals_code,wals_name,auto,distance,same_country,in_wals_country
5,Q116OTHER,26,MBO,CM,bfi,Bafia,1,2,1,1
5,Q116OTHER,26,MBO,CM,bkn,Bakundu,1,2,1,1
5,Q116OTHER,26,MBO,CM,bku,Bakueri,1,2,1,1
5,Q116OTHER,26,MBO,CM,bnk,Bankon,1,2,1,1
5,Q116OTHER,26,MBO,CM,buj,Bujeba,1,2,1,1
5,Q116OTHER,26,MBO,CM,buw,Bulu,1,2,1,1
5,Q116OTHER,26,MBO,CM,dua,Duala,1,2,1,1
5,Q116OTHER,26,MBO,CM,ewo,Ewondo,1,2,1,1
5,Q116OTHER,26,MBO,CM,gun,Gunu,1,2,1,1
5,Q116OTHER,26,MBO,CM,ldo,Londo,1,2,1,1
5,Q116OTHER,26,MBO,CM,mkz,Makaa,1,2,1,1
5,Q116OTHER,26,MBO,CM,tki,Tuki,1,2,1,1
5,Q116OTHER,26,MBO,CM,tnn,Tunen,1,2,1,1
5,Q116OTHER,26,NTOUMOU,CM,bga,Benga,1,2,1,0
5,Q116OTHER,26,NTOUMOU,CM,bub,Bubi,1,2,1,0
5,Q116OTHER,26,NYEM NYEM,CM,,,,,,
5,Q116OTHER,27,ABOURE,CI,ayi,Anyi,1,2,1,1
5,Q116OTHER,27,ABOURE,CI,ble,Baule,1,2,1,1
5,Q116OTHER,27,AHIZI,CI,aiz,Aizi,1,0,1,1
5,Q116OTHER,27,DAHOMEY,CI,,,,,,
5,Q116OTHER,27,TOURA,CI,dan,Dan,1,1,1,1
5,Q116OTHER,27,TOURA,CI,dbw,Dan (Blowo),1,1,1,1
5,Q116OTHER,27,WOBE,CI,wob,Wobe,1,0,1,1
5,Q116OTHER,33,TAMAZIGHT,MA,bma,Berber (Middle Atlas),1,1,1,1
5,Q116OTHER,33,TAMAZIGHT,MA,bse,Berber (Ayt Seghrouchen Middle Atlas),1,1,1,1
5,Q116OTHER,33,TAMAZIGHT,MA,tas,Tashlhiyt,1,1,1,1
5,Q2OTHER,1,BOO,BJ,,,,,,
5,Q2OTHER,1,FODO,BJ,,,,,,
5,Q2OTHER,1,HOUSSA,BJ,hau,Hausa,1,0,1,0
5,Q2OTHER,1,KOTOCOLI,BJ,,,,,,
5,Q2OTHER,1,KOURA,BJ,,,,,,
5,Q2OTHER,1,NATIMBA,BJ,ntn,Nateni,1,0,1,1
5,Q2OTHER,1,WAAMA,BJ,wwa,Waama,1,0,1,1
5,Q2OTHER,1,ZERMA,BJ,,,,,,
5,Q2OTHER,2,MOKAA,BW,,,,,,
5,Q2OTHER,2,PARAKARUNGU,BW,,,,,,
5,Q2OTHER,2,SEBANDERU,BW,,,,,,
5,Q2OTHER,2,SEBOLONGWE,BW,,,,,,
5,Q2OTHER,2,SEKOLONG,BW,,,,,,
5,Q2OTHER,2,SENANJWA,BW,,,,,,
5,Q2OTHER,2,SEPEDI,BW,stn,Sotho (Northern),1,0,1,0
5,Q2OTHER,2,SETEBELE,BW,klz,Kalanga,1,2,1,1
5,Q2OTHER,2,SETLHARO,BW,,,,,,
5,Q2OTHER,2,SETSWAPONG,BW,stn,Sotho (Northern),1,1,0,0
5,Q2OTHER,3,BOBO,BF,bbf,Bobo Madaré (Northern),0,0,,
5,Q2OTHER,3,BOLON,BF,dyu,Dyula,1,1,0,1
5,Q2OTHER,3,DAFING,BF,dyu,Dyula,1,2,0,1
5,Q2OTHER,3,DOGOSSE,BF,kir,Kirma,1,2,1,1
5,Q2OTHER,3,DOGOSSE,BF,kow,Ko (Winye),1,2,1,1
5,Q2OTHER,3,DOGOSSE,BF,ksm,Kasem,1,2,1,1
5,Q2OTHER,3,DOGOSSE,BF,lye,Lyele,1,2,1,1
5,Q2OTHER,3,DOGOSSE,BF,nnn,Nuni (Northern),1,2,1,1
5,Q2OTHER,3,DOGOSSE,BF,xsm,Kàsim,1,2,1,1
5,Q2OTHER,3,HAOUSSA,BF,hau,Hausa,1,0,1,0
5,Q2OTHER,3,MIONGA,BF,,,,,,
5,Q2OTHER,3,SAMBLA,BF,bbf,Bobo Madaré (Northern),1,2,1,1
5,Q2OTHER,3,TOUSSIAN,BF,,,,,,
5,Q2OTHER,3,TURKA,BF,kir,Kirma,1,1,1,1
5,Q2OTHER,3,YANAN,BF,,,,,,
5,Q2OTHER,5,AKAN,GH,akn,Akan,1,0,1,1
5,Q2OTHER,5,AKYODE,GH,cum,Chumburung,1,1,1,1
5,Q2OTHER,5,AKYODE,GH,nkn,Nkonya,1,1,1,1
5,Q2OTHER,5,AWUTU,GH,cum,Chumburung,1,2,1,1
5,Q2OTHER,5,AWUTU,GH,nkn,Nkonya,1,2,1,1
5,Q2OTHER,5,AYIGBE,GH,,,,,,
5,Q2OTHER,5,BANDA,GH,naf,Nafaanra,1,0,1,1
5,Q2OTHER,5,BASARE,GH,ncm,Ncàm,1,0,1,1
5,Q2OTHER,5,BATTOR,GH,,,,,,
5,Q2OTHER,5,BIMOBA,GH,bmb,Bimoba,1,0,1,1
5,Q2OTHER,5,BIRIFORI,GH,dga,Dagaare,1,2,1,1
5,Q2OTHER,5,BUILE,GH,,,,,,
5,Q2OTHER,5,BUILSA,GH,buy,Buli (in Ghana),1,0,1,1
5,Q2OTHER,5,BUSANGA,GH,,,,,,
5,Q2OTHER,5,CHAMBA,GH,ncm,Ncàm,1,0,1,1
5,Q2OTHER,5,CHIMULLU,GH,cum,Chumburung,1,0,1,1
5,Q2OTHER,5,CHOKOSI,GH,anu,Anufo,1,0,1,1
5,Q2OTHER,5,DAGAARE,GH,dga,Dagaare,1,0,1,1
5,Q2OTHER,5,DAGOMBA,GH,dgb,Dagbani,1,0,1,1
5,Q2OTHER,5,DIBEBI,GH,,,,,,
5,Q2OTHER,5,FANTE,GH,akn,Akan,1,1,1,1
5,Q2OTHER,5,FRAFRA,GH,grn,Gurenne,1,0,1,1
5,Q2OTHER,5,FULANI,GH,fum,Fulfulde (Maasina),1,0,1,0
5,Q2OTHER,5,GONJA,GH,cum,Chumburung,1,1,1,1
5,Q2OTHER,5,GONJA,GH,nkn,Nkonya,1,1,1,1
5,Q2OTHER,5,GRUNI,GH,grn,Gurenne,1,0,1,1
5,Q2OTHER,5,GUAN,GH,cum,Chumburung,1,2,1,1
5,Q2OTHER,5,GUAN,GH,nkn,Nkonya,1,2,1,1
5,Q2OTHER,5,GURUMA,GH,bmb,Bimoba,1,0,1,1
5,Q2OTHER,5,HANGA,GH,dgb,Dagbani,1,1,1,1
5,Q2OTHER,5,HANGA,GH,mmp,Mampruli,1,1,1,1
5,Q2OTHER,5,KANJAGA,GH,buy,Buli (in Ghana),1,0,1,1
5,Q2OTHER,5,KASENA,GH,xsm,Kàsim,1,0,1,1
5,Q2OTHER,5,KONKOMBA,GH,kkb,Konkomba,1,0,1,1
5,Q2OTHER,5,KOTOKOLI,GH,tem,Tem,1,0,1,1
5,Q2OTHER,5,KRACHI,GH,cum,Chumburung,1,1,1,1
5,Q2OTHER,5,KRACHI,GH,nkn,Nkonya,1,1,1,1
5,Q2OTHER,5,KROBO,GH,ga,Gã,1,1,1,1
5,Q2OTHER,5,KUSAASI,GH,dgb,Dagbani,1,1,1,1
5,Q2OTHER,5,KUSAASI,GH,mmp,Mampruli,1,1,1,1
5,Q2OTHER,5,KUSAL,GH,dgb,Dagbani,1,1,1,1
5,Q2OTHER,5,KUSAL,GH,mmp,Mampruli,1,1,1,1
5,Q2OTHER,5,LAKPAKAW,GH,kkb,Konkomba,1,0,1,1
5,Q2OTHER,5,MAMPRULI,GH,mmp,Mampruli,1,0,1,1
5,Q2OTHER,5,MOSHIE,GH,moo,Mooré,1,0,1,0
5,Q2OTHER,5,NABDAM,GH,grn,Gurenne,1,0,1,1
5,Q2OTHER,5,NANUMBA,GH,dgb,Dagbani,1,0,1,1
5,Q2OTHER,5,NAWURT,GH,,,,,,
5,Q2OTHER,5,NKURA,GH,dym,Dyimini,1,2,1,0
5,Q2OTHER,5,NKURA,GH,snd,Senadi,1,2,1,0
5,Q2OTHER,5,NUSU,GH,,,,,,
5,Q2OTHER,5,NZEMA,GH,anu,Anufo,1,2,1,1
5,Q2OTHER,5,SISSALA,GH,tmp,Tampulma,1,1,1,1
5,Q2OTHER,5,SISSALA,GH,vag,Vagla,1,1,1,1
5,Q2OTHER,5,TALENSI,GH,grn,Gurenne,1,0,1,1
5,Q2OTHER,5,TIMBRU,GH,,,,,,
5,Q2OTHER,5,TOMBOLON,GH,tmp,Tampulma,1,0,1,1
5,Q2OTHER,5,WAALA,GH,dga,Dagaare,1,1,1,1
5,Q2OTHER,5,WAALA,GH,grn,Gurenne,1,1,1,1
5,Q2OTHER,5,WANGRA,GH,,,,,,
5,Q2OTHER,5,ZAMRAMA,GH,,,,,,
5,Q2OTHER,6,ARABIC,KE,arg,Arabic (Gulf),0,0,,
5,Q2OTHER,6,ASIAN SOUTH,KE,,,,,,
5,Q2OTHER,6,BORANA,KE,orb,Oromo (Boraana),1,0,1,1
5,Q2OTHER,6,DINKA,KE,,,,,,
5,Q2OTHER,6,GIRIAMA,KE,dbd,Dabida,1,2,1,1
5,Q2OTHER,6,GIRIAMA,KE,kba,Kamba,1,2,1,1
5,Q2OTHER,6,GIRIAMA,KE,kik,Kikuyu,1,2,1,1
5,Q2OTHER,6,GUJRATHI,KE,guj,Gujarati,1,0,1,0
5,Q2OTHER,6,"HALF TAITA, HALF ZAI",KE,,,,,,
5,Q2OTHER,6,HINDU,KE,hin,Hindi,1,0,1,0
5,Q2OTHER,6,INDIAN,KE,guj,Gujarati,1,0,1,0
5,Q2OTHER,6,KENYAN,KE,swa,Swahili,1,0,1,0
5,Q2OTHER,6,KIRINYAGA,KE,kik,Kikuyu,1,0,1,1
5,Q2OTHER,6,KURIA,KE,hya,Haya,1,2,1,0
5,Q2OTHER,6,KURIA,KE,nbo,Nyambo,1,2,1,0
5,Q2OTHER,6,MARACHI,KE,luy,Luyia,1,0,1,1
5,Q2OTHER,6,MBEERE,KE,dbd,Dabida,1,2,1,1
5,Q2OTHER,6,MBEERE,KE,kba,Kamba,1,2,1,1
5,Q2OTHER,6,MBEERE,KE,kik,Kikuyu,1,2,1,1
5,Q2OTHER,6,NUBIAN,KE,nub,Nubi,1,0,1,0
5,Q2OTHER,6,OROMA,KE,orw,Oromo (Waata),1,1,1,1
5,Q2OTHER,6,POKOMO,KE,dbd,Dabida,1,2,1,1
5,Q2OTHER,6,POKOMO,KE,kba,Kamba,1,2,1,1
5,Q2OTHER,6,POKOMO,KE,kik,Kikuyu,1,2,1,1
5,Q2OTHER,6,PUNJABI,KE,pan,Panjabi,1,0,1,0
5,Q2OTHER,6,RENDILE,KE,ren,Rendille,1,0,1,1
5,Q2OTHER,6,SABAOT,KE,nan,Nandi,1,0,1,1
5,Q2OTHER,6,SHELSHEL,KE,,,,,,
5,Q2OTHER,6,SUBA,KE,buk,Bukusu,1,2,1,1
5,Q2OTHER,6,SUBA,KE,gus,Gusii,1,2,1,1
5,Q2OTHER,6,SUBA,KE,luy,Luyia,1,2,1,1
5,Q2OTHER,6,TESO,KE,tes,Teso,1,0,1,0
5,Q2OTHER,6,THARAKA,KE,dbd,Dabida,1,2,1,1
5,Q2OTHER,6,THARAKA,KE,kba,Kamba,1,2,1,1
5,Q2OTHER,6,THARAKA,KE,kik,Kikuyu,1,2,1,1
5,Q2OTHER,6,WARDEI,KE,som,Somali,1,0,1,0
5,Q2OTHER,7,XHOSA,LS,xho,Xhosa,1,0,1,0
5,Q2OTHER,8,SAPO,LR,gue,Guere,1,1,0,0
5,Q2OTHER,10,CHILAMBYA,MW,bem,Bemba,1,2,0,0
5,Q2OTHER,10,CHILAMBYA,MW,ila,Ila,1,2,0,0
5,Q2OTHER,10,CHILAMBYA,MW,lmb,Lamba,1,2,0,0
5,Q2OTHER,10,CHILAMBYA,MW,mmw,Mambwe,1,2,0,0
5,Q2OTHER,10,CHILAMBYA,MW,nyh,Nyiha,1,2,0,0
5,Q2OTHER,10,CHILAMBYA,MW,tbw,Tabwa,1,2,0,0
5,Q2OTHER,10,CHILAMBYA,MW,toz,Tonga (in Zambia),1,2,0,0
5,Q2OTHER,10,CHINAMWANGA,MW,,,,,,
5,Q2OTHER,10,CHINDALI,MW,nyh,Nyiha,1,2,1,0
5,Q2OTHER,10,CHINDALII,MW,nyh,Nyiha,1,2,1,0
5,Q2OTHER,10,CHINDEBELE,MW,klz,Kalanga,1,2,1,0
5,Q2OTHER,10,CHINDEBELE,MW,krg,Karanga,1,2,1,0
5,Q2OTHER,10,CHINDEBELE,MW,shn,Shona,1,2,1,0
5,Q2OTHER,10,CHINYAKYUSA,MW,,,,,,
5,Q2OTHER,10,CHINYIKA,MW,nyh,Nyiha,1,1,0,0
5,Q2OTHER,11,DAFING,ML,bam,Bambara,1,2,0,1
5,Q2OTHER,11,DAFING,ML,dyu,Dyula,1,2,0,1
5,Q2OTHER,12,BITONGA,MZ,rga,Ronga,1,2,1,1
5,Q2OTHER,12,CHECHEWA,MZ,cic,Chichewa,1,0,1,1
5,Q2OTHER,12,CHIBARUE,MZ,sen,Sena,1,1,1,1
5,Q2OTHER,12,CHIBAURE,MZ,sen,Sena,1,1,1,1
5,Q2OTHER,12,CHIBURUE,MZ,sen,Sena,1,1,1,1
5,Q2OTHER,12,CHICHEWA,MZ,cic,Chichewa,1,0,1,1
5,Q2OTHER,12,CHIGORONGOZI,MZ,,,,,,
5,Q2OTHER,12,CHIMANICA,MZ,,,,,,
5,Q2OTHER,12,CHIMARENGE,MZ,,,,,,
5,Q2OTHER,12,CHINGONI,MZ,ngo,Ngoni,1,0,1,1
5,Q2OTHER,12,CHINGOZI,MZ,,,,,,
5,Q2OTHER,12,CHINHUNGUE,MZ,klz,Kalanga,1,2,1,0
5,Q2OTHER,12,CHINHUNGUE,MZ,krg,Karanga,1,2,1,0
5,Q2OTHER,12,CHINHUNGUE,MZ,shn,Shona,1,2,1,0
5,Q2OTHER,12,CHITAWALA,MZ,rga,Ronga,1,2,1,1
5,Q2OTHER,12,CHITEWE,MZ,rga,Ronga,1,2,1,1
5,Q2OTHER,12,CHITSWA,MZ,rga,Ronga,1,2,1,1
5,Q2OTHER,12,CICOTI,MZ,eko,Ekoti,1,0,1,1
5,Q2OTHER,12,ENGLISH,MZ,eng,English,1,0,1,0
5,Q2OTHER,12,KIMUANI,MZ,com,Comorian,1,2,0,0
5,Q2OTHER,12,KIMUANI,MZ,heh,Hehe,1,2,0,0
5,Q2OTHER,12,KIMUANI,MZ,kga,Kinga,1,2,0,0
5,Q2OTHER,12,KIMUANI,MZ,kgr,Kagulu,1,2,0,0
5,Q2OTHER,12,KIMUANI,MZ,kmi,Kami,1,2,0,0
5,Q2OTHER,12,KIMUANI,MZ,png,Pangwa,1,2,0,0
5,Q2OTHER,12,KIMUANI,MZ,pog,Pogoro,1,2,0,0
5,Q2OTHER,12,KIMUANI,MZ,pre,Pare,1,2,0,0
5,Q2OTHER,12,KIMUANI,MZ,shm,Shambala,1,2,0,0
5,Q2OTHER,12,KIMUANI,MZ,swa,Swahili,1,2,0,0
5,Q2OTHER,12,LOLO,MZ,mua,Makua,1,1,1,1
5,Q2OTHER,12,LOMWE,MZ,eko,Ekoti,1,2,1,1
5,Q2OTHER,12,LOMWE,MZ,mua,Makua,1,2,1,1
5,Q2OTHER,12,LUMWE,MZ,eko,Ekoti,1,2,1,1
5,Q2OTHER,12,LUMWE,MZ,mua,Makua,1,2,1,1
5,Q2OTHER,12,MANHAWA,MZ,,,,,,
5,Q2OTHER,12,NHARINGA,MZ,,,,,,
5,Q2OTHER,12,NSENGA,MZ,nse,Nsenga,1,0,1,0
5,Q2OTHER,12,RONGA,MZ,rga,Ronga,1,0,1,1
5,Q2OTHER,12,TACUANE,MZ,mua,Makua,1,1,1,1
5,Q2OTHER,12,YAO,MZ,yao,Yao (in Malawi),1,0,1,1
5,Q2OTHER,13,BARAKWENA,NA,kxo,Kxoe,1,0,1,1
5,Q2OTHER,13,KAVANGO,NA,,,,,,
5,Q2OTHER,13,NYEMBA,NA,,,,,,
5,Q2OTHER,13,RUMBUNDU,NA,umb,UMbundu,1,0,1,0
5,Q2OTHER,13,SHONA,NA,,,,,,
5,Q2OTHER,13,ZEMBAS,NA,umb,UMbundu,1,2,1,0
5,Q2OTHER,14,AFIZERE,NG,gwo,Gworok,1,1,1,1
5,Q2OTHER,14,AGBOR,NG,igb,Igbo,1,1,1,1
5,Q2OTHER,14,AGBOR,NG,izi,Izi,1,1,1,1
5,Q2OTHER,14,AHOADA,NG,,,,,,
5,Q2OTHER,14,AKUMAZI,NG,,,,,,
5,Q2OTHER,14,ALAGO,NG,ido,Idoma,1,1,1,1
5,Q2OTHER,14,ALAGO,NG,ige,Igede,1,1,1,1
5,Q2OTHER,14,AMOH,NG,amo,Amo,1,0,1,1
5,Q2OTHER,14,ANANG,NG,efi,Efik,1,1,1,1
5,Q2OTHER,14,ANANG,NG,ibi,Ibibio,1,1,1,1
5,Q2OTHER,14,ANDONI,NG,obo,Obolo,1,0,1,1
5,Q2OTHER,14,ANGAS,NG,anc,Angas,1,0,1,1
5,Q2OTHER,14,ATTAKAR,NG,gwo,Gworok,1,0,1,1
5,Q2OTHER,14,AUCHI,NG,ets,Etsako,1,0,1,1
5,Q2OTHER,14,AWA,NG,,,,,,
5,Q2OTHER,14,BAGWOM,NG,,,,,,
5,Q2OTHER,14,BAJJU,NG,gwo,Gworok,0,0,,
5,Q2OTHER,14,BAKAMUKA,NG,,,,,,
5,Q2OTHER,14,BASANGE,NG,,,,,,
5,Q2OTHER,14,BILLE,NG,jar,Jarawa (in Nigeria),1,1,1,1
5,Q2OTHER,14,BIROM,NG,bir,Birom,1,0,1,1
5,Q2OTHER,14,BOGOBARA,NG,,,,,,
5,Q2OTHER,14,BOLE,NG,blq,Bole,1,0,1,1
5,Q2OTHER,14,BOROM,NG,,,,,,
5,Q2OTHER,14,BURA,NG,bpa,Bura-Pabir,1,0,1,1
5,Q2OTHER,14,CHAMBA,NG,mla,Mambila,1,2,0,1
5,Q2OTHER,14,CHAWAI,NG,amo,Amo,1,2,1,1
5,Q2OTHER,14,CHIBOK,NG,bpa,Bura-Pabir,1,1,1,1
5,Q2OTHER,14,DELTA,NG,,,,,,
5,Q2OTHER,14,EGBUEUAKAA,NG,,,,,,
5,Q2OTHER,14,EGGON,NG,mdz,Mada (in Nigeria),1,2,1,1
5,Q2OTHER,14,EJAGAM,NG,eja,Ejagham,1,0,1,1
5,Q2OTHER,14,EKPEYE,NG,igb,Igbo,1,2,1,1
5,Q2OTHER,14,EKPEYE,NG,izi,Izi,1,2,1,1
5,Q2OTHER,14,ELEME,NG,gok,Gokana,1,2,1,1
5,Q2OTHER,14,ELEME,NG,kan,Kana,1,2,1,1
5,Q2OTHER,14,ETSAKO,NG,ets,Etsako,1,0,1,1
5,Q2OTHER,14,EZI DELTA IGBO,NG,igb,Igbo,1,0,1,1
5,Q2OTHER,14,FAKUN,NG,,,,,,
5,Q2OTHER,14,GBAGYI,NG,gwa,Gwari,1,0,1,1
5,Q2OTHER,14,GBILE,NG,,,,,,
5,Q2OTHER,14,GEUM,NG,,,,,,
5,Q2OTHER,14,GWANDARA,NG,hau,Hausa,1,1,1,1
5,Q2OTHER,14,GWARI,NG,gwa,Gwari,1,0,1,1
5,Q2OTHER,14,GWOZA,NG,,,,,,
5,Q2OTHER,14,HIGGI,NG,ban,Bana,1,1,0,0
5,Q2OTHER,14,IBAJI,NG,ise,Isekiri,1,2,1,1
5,Q2OTHER,14,IBAJI,NG,yor,Yoruba,1,2,1,1
5,Q2OTHER,14,IBIE,NG,,,,,,
5,Q2OTHER,14,IJAW,NG,ijo,Ijo (Kolokuma),1,2,1,1
5,Q2OTHER,14,IKA,NG,igb,Igbo,1,1,1,1
5,Q2OTHER,14,IKA,NG,izi,Izi,1,1,1,1
5,Q2OTHER,14,IKOM,NG,agb,Leggbó,1,2,1,1
5,Q2OTHER,14,IKPENA,NG,,,,,,
5,Q2OTHER,14,IRIGWE,NG,gwo,Gworok,0,0,,
5,Q2OTHER,14,ISOKO,NG,iso,Isoko,1,0,1,1
5,Q2OTHER,14,IZERE,NG,gwo,Gworok,1,1,1,1
5,Q2OTHER,14,JABA,NG,kgm,Kagoma,1,2,1,1
5,Q2OTHER,14,JAJA,NG,,,,,,
5,Q2OTHER,14,JARAWA,NG,jar,Jarawa (in Nigeria),0,0,,
5,Q2OTHER,14,JENJO,NG,mum,Mumuye,1,3,1,1
5,Q2OTHER,14,JENJO,NG,sle,Samba Leko,1,3,1,1
5,Q2OTHER,14,JUKUN,NG,juk,Jukun,1,0,1,1
5,Q2OTHER,14,KADARA,NG,bir,Birom,0,0,,
5,Q2OTHER,14,KADARA,NG,fye,Fyem,0,0,,
5,Q2OTHER,14,KADARA,NG,gwo,Gworok,0,0,,
5,Q2OTHER,14,KADARA,NG,kgm,Kagoma,0,0,,
5,Q2OTHER,14,KADARA,NG,mdz,Mada (in Nigeria),0,0,,
5,Q2OTHER,14,KADARA,NG,tok,Tarok,0,0,,
5,Q2OTHER,14,KAGOMA,NG,kgm,Kagoma,1,0,1,1
5,Q2OTHER,14,KALABARI,NG,ijo,Ijo (Kolokuma),1,4,1,1
5,Q2OTHER,14,KAREKARE,NG,blq,Bole,1,2,1,1
5,Q2OTHER,14,KARMO,NG,,,,,,
5,Q2OTHER,14,KATAF,NG,gwo,Gworok,1,0,1,1
5,Q2OTHER,14,KHANA,NG,kan,Kana,1,0,1,1
5,Q2OTHER,14,KORO,NG,bir,Birom,1,2,1,1
5,Q2OTHER,14,KORO,NG,fye,Fyem,1,2,1,1
5,Q2OTHER,14,KORO,NG,gwo,Gworok,1,2,1,1
5,Q2OTHER,14,KORO,NG,kgm,Kagoma,1,2,1,1
5,Q2OTHER,14,KORO,NG,mdz,Mada (in Nigeria),1,2,1,1
5,Q2OTHER,14,KORO,NG,tok,Tarok,1,2,1,1
5,Q2OTHER,14,KURAMA,NG,amo,Amo,1,3,1,1
5,Q2OTHER,14,KUTEB,NG,kpa,Kpan,1,2,1,1
5,Q2OTHER,14,MADA,NG,mdz,Mada (in Nigeria),1,0,1,1
5,Q2OTHER,14,MAGU,NG,mla,Mambila,1,2,0,1
5,Q2OTHER,14,MARGI,NG,mrg,Margi,1,0,1,1
5,Q2OTHER,14,MBUBE,NG,,,,,,
5,Q2OTHER,14,MICHIKA,NG,,,,,,
5,Q2OTHER,14,MIGILI,NG,bir,Birom,1,2,1,1
5,Q2OTHER,14,MIGILI,NG,fye,Fyem,1,2,1,1
5,Q2OTHER,14,MIGILI,NG,gwo,Gworok,1,2,1,1
5,Q2OTHER,14,MIGILI,NG,kgm,Kagoma,1,2,1,1
5,Q2OTHER,14,MIGILI,NG,mdz,Mada (in Nigeria),1,2,1,1
5,Q2OTHER,14,MIGILI,NG,tok,Tarok,1,2,1,1
5,Q2OTHER,14,MIYAWA,NG,miy,Miya,1,0,1,1
5,Q2OTHER,14,MUMUYE,NG,mum,Mumuye,1,0,1,1
5,Q2OTHER,14,MUPUN,NG,mup,Mupun,1,0,1,1
5,Q2OTHER,14,MWAGHAVUL,NG,mup,Mupun,1,0,1,1
5,Q2OTHER,14,NBULA,NG,mla,Mambila,1,2,0,1
5,Q2OTHER,14,NGAS,NG,anc,Angas,1,0,1,1
5,Q2OTHER,14,NIGILI,NG,bir,Birom,1,2,1,1
5,Q2OTHER,14,NIGILI,NG,fye,Fyem,1,2,1,1
5,Q2OTHER,14,NIGILI,NG,gwo,Gworok,1,2,1,1
5,Q2OTHER,14,NIGILI,NG,kgm,Kagoma,1,2,1,1
5,Q2OTHER,14,NIGILI,NG,mdz,Mada (in Nigeria),1,2,1,1
5,Q2OTHER,14,NIGILI,NG,tok,Tarok,1,2,1,1
5,Q2OTHER,14,NINGAWA,NG,,,,,,
5,Q2OTHER,14,NORTH IVIE,NG,,,,,,
5,Q2OTHER,14,OGOJA,NG,,,,,,
5,Q2OTHER,14,OHAFIA,NG,igb,Igbo,1,0,1,1
5,Q2OTHER,14,OKPE,NG,bni,Bini,1,3,1,1
5,Q2OTHER,14,OKPE,NG,deg,Degema,1,3,1,1
5,Q2OTHER,14,OKPE,NG,egn,Engenni,1,3,1,1
5,Q2OTHER,14,OKPE,NG,ets,Etsako,1,3,1,1
5,Q2OTHER,14,OKPE,NG,gho,Ghotuo,1,3,1,1
5,Q2OTHER,14,OKPE,NG,iso,Isoko,1,3,1,1
5,Q2OTHER,14,OKPE,NG,ora,Emai,1,3,1,1
5,Q2OTHER,14,OKPE,NG,urh,Urhobo,1,3,1,1
5,Q2OTHER,14,OKPELLA,NG,ets,Etsako,1,1,1,1
5,Q2OTHER,14,OKPELLA,NG,gho,Ghotuo,1,1,1,1
5,Q2OTHER,14,OKRIKA,NG,ijo,Ijo (Kolokuma),1,4,1,1
5,Q2OTHER,14,OLUKUMI,NG,,,,,,
5,Q2OTHER,14,ONCE,NG,,,,,,
5,Q2OTHER,14,OSOSO,NG,ets,Etsako,1,1,1,1
5,Q2OTHER,14,OSOSO,NG,gho,Ghotuo,1,1,1,1
5,Q2OTHER,14,RON,NG,ron,Ron,1,0,1,1
5,Q2OTHER,14,SAYAWA,NG,bad,Bade,1,3,1,1
5,Q2OTHER,14,SAYAWA,NG,miy,Miya,1,3,1,1
5,Q2OTHER,14,SAYAWA,NG,ngz,Ngizim,1,3,1,1
5,Q2OTHER,14,SAYAWA,NG,paa,Pa'a,1,3,1,1
5,Q2OTHER,14,SHUWA,NG,abb,Arabic (Abbéché Chad),0,0,,
5,Q2OTHER,14,TANGALE,NG,tan,Tangale,1,0,1,1
5,Q2OTHER,14,TAROK,NG,tok,Tarok,1,0,1,1
5,Q2OTHER,14,TIV,NG,tiv,Tiv,1,0,1,1
5,Q2OTHER,14,UKWALE,NG,igb,Igbo,1,1,1,1
5,Q2OTHER,14,UKWALE,NG,izi,Izi,1,1,1,1
5,Q2OTHER,14,UKWANI,NG,igb,Igbo,1,1,1,1
5,Q2OTHER,14,UKWANI,NG,izi,Izi,1,1,1,1
5,Q2OTHER,14,UWA,NG,,,,,,
5,Q2OTHER,14,UZEBA,NG,,,,,,
5,Q2OTHER,14,YAKHOR,NG,agb,Leggbó,1,2,1,1
5,Q2OTHER,14,YOUM,NG,,,,,,
5,Q2OTHER,14,ZAMJI,NG,,,,,,
5,Q2OTHER,14,ZURO,NG,duk,Duka,1,1,1,1
5,Q2OTHER,15,BADIARANKE,SN,,,,,,
5,Q2OTHER,15,BALANTE,SN,blz,Balanta,1,0,1,1
5,Q2OTHER,15,BAYOTTE,SN,dio,Diola-Fogny,1,2,1,1
5,Q2OTHER,15,DIAHANKE,SN,maw,Maninka (Western),1,0,1,0
5,Q2OTHER,15,MANKAGNE,SN,,,,,,
5,Q2OTHER,15,MAURE,SN,,,,,,
5,Q2OTHER,15,PEPELE,SN,,,,,,
5,Q2OTHER,15,PORTUGAIS,SN,por,Portuguese,1,0,1,0
5,Q2OTHER,15,SOUSSOU,SN,sus,Susu,1,0,1,0
5,Q2OTHER,15,TOURKA,SN,,,,,,
5,Q2OTHER,16,BULGARIAN,ZA,bul,Bulgarian,1,0,1,0
5,Q2OTHER,16,CHINESE,ZA,mnd,Mandarin,0,0,,
5,Q2OTHER,16,TSONGA,ZA,tsn,Tsonga,1,0,1,1
5,Q2OTHER,17,KIARUSHA,TZ,,,,,,
5,Q2OTHER,17,KIBENA,TZ,heh,Hehe,1,2,1,1
5,Q2OTHER,17,KIBENA,TZ,kga,Kinga,1,2,1,1
5,Q2OTHER,17,KIBENA,TZ,kgr,Kagulu,1,2,1,1
5,Q2OTHER,17,KIBENA,TZ,kmi,Kami,1,2,1,1
