round,variable,type,value,label,country,lang_name,iso_639_3,glottocode,wals,n_resp,prop
6,Q2OTHER,respondent_other,,XITSWA,MZ,xitswa,tsc,tswa1255,rga tsn,2,8.102441190262422e-4
6,Q2OTHER,respondent_other,,"",NA,"",und,,,1166,0.9727997893718786
6,Q2OTHER,respondent_other,,Mafwe,NA,mafwe,fwe,fwee1238,sub,7,0.006351832055811289
6,Q2OTHER,respondent_other,,Mhalangwe,NA,mhalangwe,mis,,,2,0.0015327754030396974
6,Q2OTHER,respondent_other,,Nyemba,NA,nyemba,kua,kuan1247,mhu ndo,4,0.003681372775129398
6,Q2OTHER,respondent_other,,San,NA,san,ktz,juho1239,juh,10,0.007131866864146277
6,Q2OTHER,respondent_other,,Sifwe,NA,sifwe,fwe,fwee1238,sub,8,0.006545623343590236
6,Q2OTHER,respondent_other,,Totela,NA,totela,ttl,tote1238,sub,3,0.0019567401864045686
6,Q2OTHER,respondent_other,,"",NE,"",und,,,1198,0.9981356192683671
6,Q2OTHER,respondent_other,,HAOUSSA,NE,haoussa,hau,haus1257,hau,1,9.220154904272508e-4
6,Q2OTHER,respondent_other,,MOSSICTHE,NE,mossicthe,mis,,,1,9.423652412056236e-4
6,Q2OTHER,respondent_other,,"",NG,"",und,,,2066,0.8817965613391128
6,Q2OTHER,respondent_other,,ADARA,NG,adara,kad,kada1284,bir fye gwo kgm mdz tok,3,0.0018103194307520136
6,Q2OTHER,respondent_other,,ALAGO,NG,alago,ala,alag1242,ido,10,0.0033184828986534574
6,Q2OTHER,respondent_other,,ANGAS,NG,angas,anc,ngas1240,anc,1,2.592115175728498e-4
6,Q2OTHER,respondent_other,,ANKWE,NG,ankwe,ank,goem1240,goe,1,5.435403679182282e-4
6,Q2OTHER,respondent_other,,AUKWE,NG,aukwe,afo,eloy1241,bir fye gwo kgm mdz tok,1,4.3483229433458265e-4
6,Q2OTHER,respondent_other,,BACHAMA,NG,bachama,bcy,baca1246,gud,1,8.152966523768339e-5
6,Q2OTHER,respondent_other,,BADUKKE,NG,badukke,mis,,,1,5.275939163943952e-4
6,Q2OTHER,respondent_other,,BAJJU,NG,bajju,kaj,jjuu1238,gwo,5,0.0011491218100916352
6,Q2OTHER,respondent_other,,BAJU,NG,baju,kaj,jjuu1238,gwo,1,1.8448017056234807e-4
6,Q2OTHER,respondent_other,,BANBAWA,NG,banbawa,bcv,shoo1247,juk,1,0.001126685814179885
6,Q2OTHER,respondent_other,,BANDAWA,NG,bandawa,bcv,shoo1247,juk,1,9.654828778146715e-5
6,Q2OTHER,respondent_other,,BARUBA,NG,baruba,mis,,,1,9.360320539696096e-5
6,Q2OTHER,respondent_other,,BAWAJE,NG,bawaje,mis,,,1,1.271932199916265e-4
6,Q2OTHER,respondent_other,,BAWARA,NG,bawara,mis,,,1,3.846270379732571e-4
6,Q2OTHER,respondent_other,,BOIYANA,NG,boiyana,mis,,,1,5.299098755591543e-4
6,Q2OTHER,respondent_other,,BUSSA,NG,bussa,bqp,busa1253,bus,1,2.707703096980981e-4
6,Q2OTHER,respondent_other,,DADOR,NG,dador,mis,,,1,5.435403679182282e-4
6,Q2OTHER,respondent_other,,DAKARKARI,NG,dakarkari,dri,clel1238,duk,1,5.275939163943952e-4
6,Q2OTHER,respondent_other,,DEGEMA,NG,degema,deg,dege1246,deg,14,0.00493322945773907
6,Q2OTHER,respondent_other,,EGGON,NG,eggon,ego,eggo1239,bir fye gwo kgm mdz tok,16,0.0054980760318447
6,Q2OTHER,respondent_other,,EGI,NG,egi,mis,,,1,4.0661616129056895e-4
6,Q2OTHER,respondent_other,,ELEME,NG,eleme,elm,elem1253,gok kan,4,0.0016264646451622758
6,Q2OTHER,respondent_other,,FAKAMA,NG,fakama,mis,,,1,5.275939163943952e-4
6,Q2OTHER,respondent_other,,FAKAWA,NG,fakawa,mis,,,1,5.275939163943952e-4
6,Q2OTHER,respondent_other,,FALI,NG,fali,fli,fali1285,gud,2,0.0022814510255978982
6,Q2OTHER,respondent_other,,FALIYA,NG,faliya,fli,fali1285,gud,1,2.7399821891476524e-4
6,Q2OTHER,respondent_other,,FEMAWA,NG,femawa,mis,,,1,3.468129065177881e-4
6,Q2OTHER,respondent_other,,GBAGI,NG,gbagi,gbr,gbag1258,gwa,2,0.0012367246554507768
6,Q2OTHER,respondent_other,,GOMU,NG,gomu,gwg,mooo1239,bmb brb buy dga dgb grm grn kby kfe kir kkb kni kow lob lye mmp moo ncm nnn ntn ssa tem tmp vag wwa xsm,1,6.434614381902458e-5
6,Q2OTHER,respondent_other,,GWANDARA,NG,gwandara,gwn,gwan1268,hau,1,5.621764142845267e-4
6,Q2OTHER,respondent_other,,GWARI,NG,gwari,gbr gby,gbag1256,gwa,3,0.0014865416205638326
6,Q2OTHER,respondent_other,,GWONG,NG,gwong,kdm,kago1247,kgm,2,3.1269424253840274e-4
6,Q2OTHER,respondent_other,,ICHEN,NG,ichen,ich,etky1238,kpa,1,6.434614381902458e-5
6,Q2OTHER,respondent_other,,IYALA,NG,iyala,yba,yala1263,ido,1,5.015617344520199e-4
6,Q2OTHER,respondent_other,,JABA,NG,jaba,ldb,idun1241,kgm,3,0.0018103194307520136
6,Q2OTHER,respondent_other,,JARAWA,NG,jarawa,jgk jjr,jara1263,jar,3,0.001257980739688212
6,Q2OTHER,respondent_other,,JENJO,NG,jenjo,jen,dzaa1238,bmb brb buy dga dgb grm grn kby kfe kir kkb kni kow lob lye mmp moo ncm nnn ntn ssa tem tmp vag wwa xsm,4,0.0030825139073783034
6,Q2OTHER,respondent_other,,JUKUM,NG,jukum,juk,wapa1235,juk,1,2.2703599621687594e-4
6,Q2OTHER,respondent_other,,JUKUN,NG,jukun,jbu,juku1254,juk,18,0.00536819319658344
6,Q2OTHER,respondent_other,,JUKUN WANU,NG,jukun wanu,jub,wann1241,juk,2,0.0012082154794175685
6,Q2OTHER,respondent_other,,KAGARA,NG,kagara,mis,,,1,1.6704098549754595e-4
6,Q2OTHER,respondent_other,,KAGOMA,NG,kagoma,kdm,kago1247,kgm,14,0.0023980974808800177
6,Q2OTHER,respondent_other,,KAGORO,NG,kagoro,kcg,kago1246,gwo,1,5.258546917898705e-4
6,Q2OTHER,respondent_other,,KAIKA,NG,kaika,mis,,,3,2.3340101257991643e-4
6,Q2OTHER,respondent_other,,KAKA,NG,kaka,yam,yamb1251,yba,2,1.5560067505327761e-4
6,Q2OTHER,respondent_other,,KAKABARI,NG,kakabari,mis,,,3,0.001154462970498349
6,Q2OTHER,respondent_other,,KALABARI,NG,kalabari,ijn,kala1381,ijo,9,0.003482953956729214
6,Q2OTHER,respondent_other,,KATAF,NG,kataf,kcg,kata1265,gwo,1,3.3160315764174696e-4
6,Q2OTHER,respondent_other,,KATONGU,NG,katongu,mis,,,1,7.586100471722723e-4
6,Q2OTHER,respondent_other,,KILBA BABAR,NG,kilba babar,bwr,bura1292,bpa,2,4.989682279325854e-4
6,Q2OTHER,respondent_other,,KONA,NG,kona,juo,jiba1237,juk,1,5.240933011946317e-4
6,Q2OTHER,respondent_other,,KUTEB,NG,kuteb,kub,kute1248,juk kpa,9,0.0014817936775225419
6,Q2OTHER,respondent_other,,LANTA,NG,lanta,mis,,,1,5.258546917898705e-4
6,Q2OTHER,respondent_other,,LARU,NG,laru,lan,laru1238,amo awk duk,9,0.0025348452653433558
6,Q2OTHER,respondent_other,,LAWABE,NG,lawabe,mis,,,1,0.001126685814179885
6,Q2OTHER,respondent_other,,LUMAMA,NG,lumama,mis,,,1,2.817891907486782e-4
6,Q2OTHER,respondent_other,,LUNGUDA,NG,lunguda,lnu,long1389,bmb brb buy dga dgb grm grn kby kfe kir kkb kni kow lob lye mmp moo ncm nnn ntn ssa tem tmp vag wwa xsm,1,3.8218583755746067e-4
6,Q2OTHER,respondent_other,,MAMUNYE,NG,mamunye,mis,,,1,2.769695805857734e-4
6,Q2OTHER,respondent_other,,MICHINKA,NG,michinka,mis,,,1,3.8218583755746067e-4
6,Q2OTHER,respondent_other,,MINCHIKA,NG,minchika,mis,,,1,6.434614381902458e-5
6,Q2OTHER,respondent_other,,MUMUGAR,NG,mumugar,mis,,,1,6.434614381902458e-5
6,Q2OTHER,respondent_other,,MUMUYE,NG,mumuye,mzm,nucl1240,mum,8,0.006256047873782221
6,Q2OTHER,respondent_other,,MUPUN,NG,mupun,sur,mwag1236,mup,1,3.468129065177881e-4
6,Q2OTHER,respondent_other,,MWANGAVUL,NG,mwangavul,sur,mwag1236,mup,1,3.468129065177881e-4
6,Q2OTHER,respondent_other,,NDALA,NG,ndala,ndr,ndoo1241,mla,1,8.152966523768339e-5
6,Q2OTHER,respondent_other,,NGAS,NG,ngas,anc,ngas1240,anc,2,6.900533239786979e-4
6,Q2OTHER,respondent_other,,NINZOM,NG,ninzom,nin,ninz1246,mdz,8,7.515781151199023e-4
6,Q2OTHER,respondent_other,,NUMANA,NG,numana,nbr,numa1253,mdz,8,7.515781151199023e-4
6,Q2OTHER,respondent_other,,NWANGAVUL,NG,nwangavul,sur,mwag1236,mup,14,0.0066939531094964855
6,Q2OTHER,respondent_other,,NYANDANG,NG,nyandang,ynq,yend1241,mum,2,7.403437393964542e-4
6,Q2OTHER,respondent_other,,OBODU,NG,obodu,mis,,,1,3.7395005094699213e-4
6,Q2OTHER,respondent_other,,OGAE,NG,ogae,mis,,,1,1.8011565313011722e-4
6,Q2OTHER,respondent_other,,OGBA,NG,ogba,ogc,ogba1241,igb izi,8,0.004634198260336736
6,Q2OTHER,respondent_other,,OKIRIKA,NG,okirika,okr,kiri1254,ijo,5,0.0013434679700932116
6,Q2OTHER,respondent_other,,OKRIKA,NG,okrika,okr,kiri1254,ijo,1,2.686935940186423e-4
6,Q2OTHER,respondent_other,,ORON,NG,oron,orx,oroo1241,efi ibi obo,1,4.0661616129056895e-4
6,Q2OTHER,respondent_other,,OWAN,NG,owan,ema,emai1241,ora,1,1.4426541303410052e-4
6,Q2OTHER,respondent_other,,PANSO,NG,panso,lns,lamn1239,lns,1,6.434614381902458e-5
6,Q2OTHER,respondent_other,,SAYAWA,NG,sayawa,say,saya1246,bad miy ngz paa,5,0.0022581379108697177
6,Q2OTHER,respondent_other,,SIYAWA,NG,siyawa,mis,,,1,7.031894722905291e-5
6,Q2OTHER,respondent_other,,TANGALE,NG,tangale,tan,nucl1696,tan,16,0.007022261691887927
6,Q2OTHER,respondent_other,,TANGALI,NG,tangali,tan,nucl1696,tan,1,7.780033752663881e-5
6,Q2OTHER,respondent_other,,TAROK,NG,tarok,yer,taro1263,tok,19,0.007656783181025672
6,Q2OTHER,respondent_other,,TERA,NG,tera,ttr,tera1251,ter,3,9.893416841327415e-4
6,Q2OTHER,respondent_other,,TULA,NG,tula,tul,tula1252,bmb brb buy dga dgb grm grn kby kfe kir kkb kni kow lob lye mmp moo ncm nnn ntn ssa tem tmp vag wwa xsm,3,0.001070634284174885
6,Q2OTHER,respondent_other,,WAJA,NG,waja,wja,waja1259,bmb brb buy dga dgb grm grn kby kfe kir kkb kni kow lob lye mmp moo ncm nnn ntn ssa tem tmp vag wwa xsm,12,0.0032628363651541737
6,Q2OTHER,respondent_other,,WURKUM,NG,wurkum,piy,piya1245,kwm per tan,2,0.0013818012076348889
6,Q2OTHER,respondent_other,,WURKUN,NG,wurkun,piy,piya1245,kwm per tan,3,5.184181362527765e-4
6,Q2OTHER,respondent_other,,YAKURI,NG,yakuri,yaz,loka1252,agb,7,0.0019725243352407477
6,Q2OTHER,respondent_other,,YALA,NG,yala,yba,yala1263,ido,14,0.003383172351294035
6,Q2OTHER,respondent_other,,ZURU,NG,zuru,dri,lila1245,duk,4,0.0014992864455050285
6,Q2OTHER,respondent_other,,"",SD,"",und,,,1192,0.9945230407603645
6,Q2OTHER,respondent_other,,Brown Amer language,SD,brown amer language,mis,,,1,8.884570949249589e-4
6,Q2OTHER,respondent_other,,Language Almapat,SD,language almapat,mis,,,1,6.317507194891774e-4
6,Q2OTHER,respondent_other,,Language Fellata,SD,language fellata,fub,adam1253,fgo,5,0.0033250007057322763
6,Q2OTHER,respondent_other,,Language Inqasna,SD,language inqasna,mis,,,1,6.317507194891774e-4
6,Q2OTHER,respondent_other,,"",SL,"",und,,,1191,1
6,Q2OTHER,respondent_other,,"",SN,"",und,,,1184,0.9859393451817262
6,Q2OTHER,respondent_other,,BALANTE,SN,balante,bjt,bala1302,blz,7,0.007440031413470519
6,Q2OTHER,respondent_other,,BEUDICK,SN,beudick,mis,,,2,0.0021065845270997283
6,Q2OTHER,respondent_other,,CREOL,SN,creol,pov,uppe1455,gbc,1,6.184063334045773e-4
6,Q2OTHER,respondent_other,,DIAKHANKE,SN,diakhanke,jad,jaha1245,maw xas,1,3.4725730759735477e-4
6,Q2OTHER,respondent_other,,KONIADIE,SN,koniadie,mis,,,1,2.8207406052208143e-4
6,Q2OTHER,respondent_other,,MANKAGNE,SN,mankagne,mis,,,1,6.04795281812051e-4
6,Q2OTHER,respondent_other,,MASSONKE,SN,massonke,mis,,,1,8.05165406184082e-4
6,Q2OTHER,respondent_other,,MAURE,SN,maure,mey,hass1238,ahs,1,8.030482246335163e-4
6,Q2OTHER,respondent_other,,TANDA,SN,tanda,mis,,,1,0.0010532922635498642
6,Q2OTHER,respondent_other,,"",ST,"",und,,,1196,1
6,Q2OTHER,respondent_other,,"",SZ,"",und,,,1189,0.9913279133488786
6,Q2OTHER,respondent_other,,Indian,SZ,indian,hin,hind1269,hin,1,4.6882925282764617e-4
6,Q2OTHER,respondent_other,,Isizulu,SZ,isizulu,zul,zulu1248,zul,1,6.494070535873656e-4
6,Q2OTHER,respondent_other,,Ndebele,SZ,ndebele,nbl,sout2808,ndb,1,6.549961531764412e-4
6,Q2OTHER,respondent_other,,Portuguese,SZ,portuguese,por,port1283,por,1,8.161341589692786e-4
6,Q2OTHER,respondent_other,,Swahili,SZ,swahili,swh,swah1253,swa,1,8.61594762571161e-4
6,Q2OTHER,respondent_other,,Zulu,SZ,zulu,zul,zulu1248,zul,6,0.005221125269989493
6,Q2OTHER,respondent_other,,"",TG,"",und,,,1163,0.9696429646715511
6,Q2OTHER,respondent_other,,ADELE,TG,adele,ade,adel1244,llm,9,0.005765525139700142
6,Q2OTHER,respondent_other,,LOGBA,TG,logba,dop,lukp1238,kby,2,0.0014075762625943519
6,Q2OTHER,respondent_other,,MOSSI,TG,mossi,mos,moss1236,moo,3,0.0025541197418578287
6,Q2OTHER,respondent_other,,PEULH,TG,peulh,fue,borg1235,fgu fum,12,0.013632912136569052
6,Q2OTHER,respondent_other,,SOLA,TG,sola,soy,miyo1238,bmb dga dgb grm grn kkb mmp moo ncm ntn wwa,2,0.00112401496551504
6,Q2OTHER,respondent_other,,TAMBERMA,TG,tamberma,tbz,dita1238,ntn,8,0.005021513834926663
6,Q2OTHER,respondent_other,,YANGA,TG,yanga,mos,yana1270,moo,1,8.513732472859429e-4
6,Q2OTHER,respondent_other,,"",TN,"",und,,,1200,1
6,Q2OTHER,respondent_other,,"",TZ,"",und,,,1390,0.5665936494475514
6,Q2OTHER,respondent_other,,KIARUSHA,TZ,kiarusha,mas,arus1243,maa,15,0.004739907280950417
6,Q2OTHER,respondent_other,,KIBEMBE,TZ,kibembe,bmb,bemb1255,hol,4,0.002526971647225138
6,Q2OTHER,respondent_other,,KIBENA,TZ,kibena,bez,bena1262,heh,40,0.015450219631294499
6,Q2OTHER,respondent_other,,KIBONDEI,TZ,kibondei,bou,bond1247,shm,5,0.002817203211486255
6,Q2OTHER,respondent_other,,KIBORANA,TZ,kiborana,gax,bora1272,orb,1,6.743846819807543e-4
6,Q2OTHER,respondent_other,,KIBUNGU,TZ,kibungu,wun,bung1265,mmw,3,0.0023178259230298304
6,Q2OTHER,respondent_other,,KIDIGO,TZ,kidigo,dig,digo1243,com,6,0.0013811019474922396
6,Q2OTHER,respondent_other,,KIDOE,TZ,kidoe,doe,doee1238,kmi,1,5.665615386608438e-4
6,Q2OTHER,respondent_other,,KIGUNYA,TZ,kigunya,swh,baju1245,swa,4,0.0010886495553046975
6,Q2OTHER,respondent_other,,KIHA,TZ,kiha,haq,haaa1252,kin rnd,124,0.05510306830348929
6,Q2OTHER,respondent_other,,KIHANGAZA,TZ,kihangaza,han,hang1260,kin rnd,5,0.0024096691578931375
6,Q2OTHER,respondent_other,,KIIKIZU,TZ,kiikizu,ikz,ikiz1238,gus,4,0.0016709482969731939
6,Q2OTHER,respondent_other,,KIIRAQ,TZ,kiiraq,irk,iraq1241,irq,42,0.020605926908970403
6,Q2OTHER,respondent_other,,KIJAHIDIRI,TZ,kijahidiri,irk,iraq1241,irq,1,1.2621899817091717e-4
6,Q2OTHER,respondent_other,,KIJALUO,TZ,kijaluo,luo,luok1236,luo,12,0.005614070284057758
6,Q2OTHER,respondent_other,,KIJITA,TZ,kijita,jit,jita1239,gus,38,0.015976963030209564
6,Q2OTHER,respondent_other,,KIKABWA,TZ,kikabwa,cwa,kabw1241,gus,2,9.080902244262791e-4
6,Q2OTHER,respondent_other,,KIKAGURU,TZ,kikaguru,kki,kagu1239,kgr,20,0.010114392371409894
6,Q2OTHER,respondent_other,,KIKAHE,TZ,kikahe,hka,kahe1238,cga,2,0.001124944258187648
6,Q2OTHER,respondent_other,,KIKARA,TZ,kikara,reg,kara1481,gus,3,9.274765408168709e-4
6,Q2OTHER,respondent_other,,KIKEREWE,TZ,kikerewe,ked,kere1283,hya lda nbo nko rny rru tal,5,0.002673743093472708
6,Q2OTHER,respondent_other,,KIKIMBU,TZ,kikimbu,kiv,kimb1242,nym skm,4,9.79085215065966e-4
6,Q2OTHER,respondent_other,,KIKINE,TZ,kikine,ssc,suba1252,gus,3,0.0014555717603750038
6,Q2OTHER,respondent_other,,KIKINGA,TZ,kikinga,zga,nucl1379,kga,7,0.0031468139536507114
6,Q2OTHER,respondent_other,,KIKONONGO,TZ,kikonongo,kcz,kono1265,nym skm,1,2.307341451666378e-4
6,Q2OTHER,respondent_other,,KIKWAYA,TZ,kikwaya,kya,kway1241,gus,1,4.5404511221313953e-4
6,Q2OTHER,respondent_other,,KILONGO,TZ,kilongo,mis,,,1,0.0014099405822666443
6,Q2OTHER,respondent_other,,KIMAKUNDUCHI,TZ,kimakunduchi,kde,mako1251,mkd,3,2.9844458636497576e-4
6,Q2OTHER,respondent_other,,KIMAKUWA,TZ,kimakuwa,mgh,makh1261,mua,33,0.012597575720145629
6,Q2OTHER,respondent_other,,KIMALILI,TZ,kimalili,mgq,mali1279,mmw nyh,1,5.709309078536011e-4
6,Q2OTHER,respondent_other,,KIMANG'ATI,TZ,kimang'ati,mis,,,2,0.001202797124665824
6,Q2OTHER,respondent_other,,KIMATAMBWE,TZ,kimatambwe,mis,,,2,8.247103611441805e-4
6,Q2OTHER,respondent_other,,KIMATENGO,TZ,kimatengo,mgv,mate1258,mtb,14,0.003777330946612778
6,Q2OTHER,respondent_other,,KIMATUMBI,TZ,kimatumbi,mgw,matu1259,mtb,6,0.0030065723001385532
6,Q2OTHER,respondent_other,,KIMAZURUNI,TZ,kimazuruni,mis,,,1,6.029729486004868e-4
6,Q2OTHER,respondent_other,,KIMBULU,TZ,kimbulu,irk,iraq1241,irq,12,0.006807813512342449
6,Q2OTHER,respondent_other,,KIMWERA,TZ,kimwera,mwe,mwer1248,mwe,35,0.016950291162915545
6,Q2OTHER,respondent_other,,KINDALI,TZ,kindali,ndh,ndal1241,mmw nyh,30,0.014615524589262883
6,Q2OTHER,respondent_other,,KINDAMBA,TZ,kindamba,ndj,ndam1239,pog,23,0.011554064781808383
6,Q2OTHER,respondent_other,,KINDENDEULE,TZ,kindendeule,dne,nden1249,mtb,26,0.01069525997476477
6,Q2OTHER,respondent_other,,KINDENGEREKO,TZ,kindengereko,ndg,nden1248,mtb,19,0.007922357191778433
6,Q2OTHER,respondent_other,,KINDONDE,TZ,kindonde,njd,mako1251,mkd,1,5.310895775477973e-4
6,Q2OTHER,respondent_other,,KINDYEWE,TZ,kindyewe,ked,kere1283,hya lda nbo nko rny rru tal,3,0.002150995597463903
6,Q2OTHER,respondent_other,,KINGINDO,TZ,kingindo,nnq,ngin1244,mtb,24,0.008950085654132684
6,Q2OTHER,respondent_other,,KINGUU,TZ,kinguu,ngp,ngul1246,shm,15,0.006458018629952073
6,Q2OTHER,respondent_other,,KINYAMBO,TZ,kinyambo,now,nyam1277,nbo,15,0.005677241952117427
6,Q2OTHER,respondent_other,,KINYAMWANGA,TZ,kinyamwanga,mwn,nyam1275,mmw,7,0.0027291035727510624
6,Q2OTHER,respondent_other,,KINYANTUZU,TZ,kinyantuzu,mis,,,1,2.8118606214199245e-4
6,Q2OTHER,respondent_other,,KINYASA,TZ,kinyasa,mpa,mpot1240,mtb,1,5.831528688052151e-4
6,Q2OTHER,respondent_other,,KINYATURU,TZ,kinyaturu,rim,nyat1246,rim,1,6.268899924621956e-4
6,Q2OTHER,respondent_other,,KINYIHA,TZ,kinyiha,nih nkt,nyik1249,nyh,43,0.02152425445599824
6,Q2OTHER,respondent_other,,KINYIMBO,TZ,kinyimbo,now,nyam1277,nbo,3,0.0011952727437286677
6,Q2OTHER,respondent_other,,KINYIRAMBA,TZ,kinyiramba,nim,nila1242,rim,3,0.0013519632780026856
6,Q2OTHER,respondent_other,,KINYISANZU,TZ,kinyisanzu,isn,isan1243,rim,1,3.365111443419118e-4
6,Q2OTHER,respondent_other,,KIPANGWA,TZ,kipangwa,pbr,pang1287,png,4,0.0017954745847648076
6,Q2OTHER,respondent_other,,KIPEMBA,TZ,kipemba,swh,pemb1239,swa,3,6.803321308364156e-4
6,Q2OTHER,respondent_other,,KIPOGORO,TZ,kipogoro,poy,pogo1243,pog,19,0.007600347918952452
6,Q2OTHER,respondent_other,,KIRANGI,TZ,kirangi,lag,lang1320,lgi,36,0.013838237811771736
6,Q2OTHER,respondent_other,,KIRURI,TZ,kiruri,kya,ruri1238,gus,1,7.495828446048379e-4
6,Q2OTHER,respondent_other,,KISAFWA,TZ,kisafwa,sbk,safw1238,mmw nyh,20,0.006056500764477354
6,Q2OTHER,respondent_other,,KISAMBAA,TZ,kisambaa,ksb,sham1280,shm,53,0.023517791590038552
6,Q2OTHER,respondent_other,,KISANDAWE,TZ,kisandawe,sad,sand1273,sdw,3,8.979283094548142e-4
