round,variable,lang_id,lang_name,country,iso_alpha2,wals_code,wals_name,auto
3,q114,4,Kiswahili,15,TZ,swa,Swahili,1
3,q114,100,Afrikaans,14,ZA,afr,Afrikaans,1
3,q114,101,Ndebele,14,ZA,ndb,Ndebele (in South Africa),1
3,q114,102,Xhosa,14,ZA,xho,Xhosa,1
3,q114,103,Pedi/Spedi/ North Sotho,14,ZA,stn,Sotho (Northern),1
3,q114,104,Sesotho/Sotho/ South Sotho,14,ZA,ses,Sesotho,1
3,q114,105,Setswana/ Tswana,14,ZA,tsw,Tswana,1
3,q114,106,Shangaan,14,ZA,tsn,Tsonga,1
3,q114,108,Venda,14,ZA,ven,Venda,1
3,q114,109,Zulu,14,ZA,zul,Zulu,1
3,q114,120,Fon,1,BJ,fon,Fongbe,1
3,q114,121,Adja,1,BJ,ajg,Ajagbe,1
3,q114,122,Bariba,1,BJ,brb,Bariba,1
3,q114,123,Dendi,1,BJ,zar,Zarma,1
3,q114,124,Yoruba,1,BJ,yor,Yoruba,1
3,q114,125,Otamari,1,BJ,ntn,Nateni,1
3,q114,140,Setswana,2,BW,tsw,Tswana,1
3,q114,144,Sekalanga,2,BW,klz,Kalanga,1
3,q114,145,Seherero,2,BW,her,Herero,1
3,q114,147,Sebirwa,2,BW,stn,Sotho (Northern),1
3,q114,165,Creole,3,CV,ago,Angolar,0
3,q114,165,Creole,3,CV,gbc,Guinea Bissau Crioulo,0
3,q114,165,Creole,3,CV,pri,Príncipense,0
3,q114,180,AKAN,4,GH,akn,Akan,1
3,q114,181,EWE,4,GH,ewe,Ewe,0
3,q114,182,GA,4,GH,ga,Gã,1
3,q114,183,DAGBANI,4,GH,dgb,Dagbani,1
3,q114,185,OTHER,4,GH,,,
3,q114,200,Kikuyu,5,KE,kik,Kikuyu,1
3,q114,201,Luo,5,KE,luo,Luo,1
3,q114,202,Luhya,5,KE,luy,Luyia,0
3,q114,203,Kamba,5,KE,kba,Kamba,1
3,q114,204,Meru/Embu,5,KE,kba,Kamba,1
3,q114,204,Meru/Embu,5,KE,kik,Kikuyu,1
3,q114,205,Kisii,5,KE,gus,Gusii,1
3,q114,206,Kalenjin,5,KE,nan,Nandi,0
3,q114,209,Taita,5,KE,dbd,Dabida,1
3,q114,210,Somali,5,KE,som,Somali,1
3,q114,220,Sesotho,6,LS,ses,Sesotho,1
3,q114,240,malagasy officiel,7,MG,mal,Malagasy,1
3,q114,241,dialecte,7,MG,mal,Malagasy,1
3,q114,260,Tumbuka,8,MW,cic,Chichewa,1
3,q114,260,Tumbuka,8,MW,sen,Sena,1
3,q114,263,Chewa,8,MW,cic,Chichewa,1
3,q114,267,Manga'nja,8,MW,cic,Chichewa,1
3,q114,268,Sena,8,MW,sen,Sena,1
3,q114,280,Bambara,9,ML,bam,Bambara,1
3,q114,283,Mianka,9,ML,nrg,Nanerge,1
3,q114,283,Mianka,9,ML,sup,Supyire,1
3,q114,285,Soninké,9,ML,snn,Soninke,1
3,q114,286,Malinké,9,ML,maw,Maninka (Western),1
3,q114,286,Malinké,9,ML,mdk,Mandinka,1
3,q114,286,Malinké,9,ML,xas,Xasonga,1
3,q114,288,Dogon,9,ML,dds,Donno So,0
3,q114,288,Dogon,9,ML,dts,Toro So,0
3,q114,288,Dogon,9,ML,jms,Jamsay,0
3,q114,288,Dogon,9,ML,tms,Tommo So,0
3,q114,289,Bobo,9,ML,kfe,Koromfe,0
3,q114,297,Tamasheq,9,ML,tai,Tuareg (Air),1
3,q114,297,Tamasheq,9,ML,tsk,Tamashek,1
3,q114,300,Makua,10,MZ,mua,Makua,1
3,q114,301,Sena,10,MZ,sen,Sena,1
3,q114,302,Ndau,10,MZ,shn,Shona,1
3,q114,303,Nyanja,10,MZ,cic,Chichewa,1
3,q114,304,Changana,10,MZ,tsn,Tsonga,1
3,q114,305,Chope,10,MZ,eko,Ekoti,1
3,q114,305,Chope,10,MZ,loz,Lozi,1
3,q114,305,Chope,10,MZ,mua,Makua,1
3,q114,305,Chope,10,MZ,ndb,Ndebele (in South Africa),1
3,q114,305,Chope,10,MZ,rga,Ronga,1
3,q114,305,Chope,10,MZ,ses,Sesotho,1
3,q114,305,Chope,10,MZ,stn,Sotho (Northern),1
3,q114,305,Chope,10,MZ,swt,Swati,1
3,q114,305,Chope,10,MZ,tsn,Tsonga,1
3,q114,305,Chope,10,MZ,tsw,Tswana,1
3,q114,305,Chope,10,MZ,ven,Venda,1
3,q114,305,Chope,10,MZ,xho,Xhosa,1
3,q114,305,Chope,10,MZ,zul,Zulu,1
3,q114,306,Bitonga,10,MZ,eko,Ekoti,1
3,q114,306,Bitonga,10,MZ,loz,Lozi,1
3,q114,306,Bitonga,10,MZ,mua,Makua,1
3,q114,306,Bitonga,10,MZ,ndb,Ndebele (in South Africa),1
3,q114,306,Bitonga,10,MZ,rga,Ronga,1
3,q114,306,Bitonga,10,MZ,ses,Sesotho,1
3,q114,306,Bitonga,10,MZ,stn,Sotho (Northern),1
3,q114,306,Bitonga,10,MZ,swt,Swati,1
3,q114,306,Bitonga,10,MZ,tsn,Tsonga,1
3,q114,306,Bitonga,10,MZ,tsw,Tswana,1
3,q114,306,Bitonga,10,MZ,ven,Venda,1
3,q114,306,Bitonga,10,MZ,xho,Xhosa,1
3,q114,306,Bitonga,10,MZ,zul,Zulu,1
3,q114,308,Chuabo,10,MZ,eko,Ekoti,1
3,q114,308,Chuabo,10,MZ,mua,Makua,1
3,q114,309,Ajua,10,MZ,yao,Yao (in Malawi),1
3,q114,312,Quimuane,10,MZ,swa,Swahili,1
3,q114,320,Nama/Damara,11,NA,kho,Khoekhoe,1
3,q114,326,Oshiwambo,11,NA,mhu,Mbalanhu,1
3,q114,326,Oshiwambo,11,NA,ndo,Ndonga,1
3,q114,340,Hausa,12,NG,hau,Hausa,1
3,q114,341,Igbo,12,NG,igb,Igbo,1
3,q114,342,Yoruba,12,NG,yor,Yoruba,1
3,q114,343,Pidgin English,12,NG,npi,Nigerian Pidgin,0
3,q114,344,Efik,12,NG,efi,Efik,1
3,q114,345,Ebira,12,NG,ebi,Ebira,1
3,q114,346,Fulani,12,NG,fgo,Fulani (Gombe),1
3,q114,348,Ibibio,12,NG,ibi,Ibibio,1
3,q114,350,Tiv,12,NG,tiv,Tiv,1
3,q114,351,Nupe,12,NG,nup,Nupe,1
3,q114,352,Ijaw,12,NG,ijo,Ijo (Kolokuma),1
3,q114,353,Edo,12,NG,bni,Bini,1
3,q114,354,Igala,12,NG,ise,Isekiri,1
3,q114,354,Igala,12,NG,yor,Yoruba,1
3,q114,355,Urhobo,12,NG,urh,Urhobo,1
3,q114,357,Bassa,12,NG,duk,Duka,0
3,q114,359,Ukwani,12,NG,igb,Igbo,1
3,q114,359,Ukwani,12,NG,izi,Izi,1
3,q114,360,Wolof,13,SN,wlf,Wolof,1
3,q114,361,Pular,13,SN,fgu,Fula (Guinean),1
3,q114,365,Diola,13,SN,dio,Diola-Fogny,1
3,q114,381,Kichaga,15,TZ,cga,Chaga,1
3,q114,406,Alur,16,UG,luo,Luo,1
3,q114,407,Ateso,16,UG,tes,Teso,1
3,q114,413,Luo,16,UG,acl,Acholi,1
3,q114,413,Luo,16,UG,lan,Lango,1
3,q114,413,Luo,16,UG,luo,Luo,1
3,q114,414,Lugbara,16,UG,lug,Lugbara,1
3,q114,417,Luganda,16,UG,lda,Luganda,1
3,q114,418,Lumasaba,16,UG,buk,Bukusu,1
3,q114,419,Lusoga,16,UG,lda,Luganda,1
3,q114,420,Bemba,17,ZM,lmb,Lamba,1
3,q114,421,Nyanja,17,ZM,cic,Chichewa,1
3,q114,422,Tonga,17,ZM,toz,Tonga (in Zambia),0
3,q114,423,Lozi,17,ZM,loz,Lozi,1
3,q114,424,Chewa,17,ZM,cic,Chichewa,1
3,q114,425,Nsenga,17,ZM,nse,Nsenga,1
3,q114,427,Kaonda,17,ZM,kil,Kiluba,1
3,q114,428,Luvale,17,ZM,luv,Luvale,1
3,q114,440,Ndebele,18,ZW,swt,Swati,1
3,q114,440,Ndebele,18,ZW,xho,Xhosa,1
3,q114,440,Ndebele,18,ZW,zul,Zulu,1
3,q114,441,Shona,18,ZW,shn,Shona,1
3,q114,503,Rukiga,16,UG,nko,Nkore-Kiga,1
3,q114,506,Runyoro - Rutooro,16,UG,rru,Runyoro-Rutooro,1
3,q114,510,Runyankole - Rukiga,16,UG,nko,Nkore-Kiga,1
3,q114,510,Runyankole - Rukiga,16,UG,rny,Runyankore,1
3,q114,552,Geomai,12,NG,goe,Goemai,1
3,q114,554,Pyam,12,NG,fye,Fyem,1
3,q114,558,Esan,12,NG,bni,Bini,1
3,q114,558,Esan,12,NG,ora,Emai,1
3,q114,559,Bijim,12,NG,tok,Tarok,1
3,q114,561,Jaba,12,NG,kgm,Kagoma,1
3,q114,562,Birom,12,NG,bir,Birom,1
3,q114,566,Korro,12,NG,kgm,Kagoma,1
3,q114,995,Other,12,NG,,,
3,q3,-1,Missing,5,KE,,,
3,q3,-1,Missing,6,LS,,,
3,q3,-1,Missing,10,MZ,,,
3,q3,-1,Missing,13,SN,,,
3,q3,1,English,2,BW,eng,English,1
3,q3,1,English,5,KE,eng,English,1
3,q3,1,English,8,MW,eng,English,1
3,q3,1,English,10,MZ,eng,English,1
3,q3,1,English,11,NA,eng,English,1
3,q3,1,English,12,NG,eng,English,1
3,q3,1,English,13,SN,eng,English,1
3,q3,1,English,14,ZA,eng,English,1
3,q3,1,English,16,UG,eng,English,1
3,q3,1,English,17,ZM,eng,English,1
3,q3,1,English,18,ZW,eng,English,1
3,q3,2,French,7,MG,fre,French,1
3,q3,2,French,13,SN,fre,French,1
3,q3,2,French,16,UG,fre,French,1
3,q3,3,Portuguese,3,CV,por,Portuguese,1
3,q3,3,Portuguese,10,MZ,por,Portuguese,1
3,q3,3,Portuguese,14,ZA,por,Portuguese,1
3,q3,3,Portuguese,16,UG,por,Portuguese,1
3,q3,4,Kiswahili,5,KE,swa,Swahili,1
3,q3,4,Kiswahili,8,MW,swa,Swahili,1
3,q3,4,Kiswahili,15,TZ,swa,Swahili,1
3,q3,4,Kiswahili,16,UG,swa,Swahili,1
3,q3,100,Afrikaans,14,ZA,afr,Afrikaans,1
3,q3,101,Ndebele,14,ZA,ndb,Ndebele (in South Africa),1
3,q3,102,Xhosa,14,ZA,xho,Xhosa,1
3,q3,103,Pedi/Spedi/ North Sotho,14,ZA,stn,Sotho (Northern),1
3,q3,104,Sesotho/Sotho/ South Sotho,14,ZA,ses,Sesotho,1
3,q3,105,Setswana/ Tswana,14,ZA,tsw,Tswana,1
3,q3,106,Shangaan,14,ZA,tsn,Tsonga,1
3,q3,107,Swazi,14,ZA,swt,Swati,1
3,q3,108,Venda,14,ZA,ven,Venda,1
3,q3,109,Zulu,14,ZA,zul,Zulu,1
3,q3,120,Fon,1,BJ,fon,Fongbe,1
3,q3,121,Adja,1,BJ,ajg,Ajagbe,1
3,q3,122,Bariba,1,BJ,brb,Bariba,1
3,q3,123,Dendi,1,BJ,zar,Zarma,1
3,q3,124,Yoruba,1,BJ,yor,Yoruba,1
3,q3,125,Ditamari,1,BJ,ntn,Nateni,1
3,q3,126,Peulh,1,BJ,fbf,Fula (Burkina Faso),1
3,q3,126,Peulh,1,BJ,fgo,Fulani (Gombe),1
3,q3,126,Peulh,1,BJ,fgu,Fula (Guinean),1
3,q3,126,Peulh,1,BJ,fma,Fula (Mauritanian),1
3,q3,126,Peulh,1,BJ,fni,Fula (Nigerian),1
3,q3,126,Peulh,1,BJ,fum,Fulfulde (Maasina),1
3,q3,127,Yom,1,BJ,bmb,Bimoba,1
3,q3,127,Yom,1,BJ,grm,Gurma,1
3,q3,127,Yom,1,BJ,kkb,Konkomba,1
3,q3,127,Yom,1,BJ,ncm,Ncàm,1
3,q3,128,Haoussa,1,BJ,hau,Hausa,1
3,q3,129,Ide,1,BJ,yor,Yoruba,1
3,q3,130,Lamba,1,BJ,kby,Kabiyé,1
3,q3,140,Setswana,2,BW,tsw,Tswana,1
3,q3,141,Sesarwa,2,BW,det,Deti,1
3,q3,142,Sekgaladi,2,BW,tsw,Tswana,1
3,q3,143,Sesobea,2,BW,sub,Subiya,1
3,q3,144,Sekalanga,2,BW,klz,Kalanga,1
3,q3,145,Seherero,2,BW,her,Herero,1
3,q3,146,Sembukushu,2,BW,aka,Aka,1
3,q3,146,Sembukushu,2,BW,bbl,Babole,1
3,q3,146,Sembukushu,2,BW,bee,Beembe,1
3,q3,146,Sembukushu,2,BW,blu,Bena-Lulua,1
3,q3,146,Sembukushu,2,BW,bob,Bobangi,1
3,q3,146,Sembukushu,2,BW,bol,Bolia,1
3,q3,146,Sembukushu,2,BW,bsh,Bushoong,1
3,q3,146,Sembukushu,2,BW,dma,Duma,1
3,q3,146,Sembukushu,2,BW,dng,Ding,1
3,q3,146,Sembukushu,2,BW,hem,Hemba,1
3,q3,146,Sembukushu,2,BW,her,Herero,1
3,q3,146,Sembukushu,2,BW,ifm,Ifumu,1
3,q3,146,Sembukushu,2,BW,kil,Kiluba,1
3,q3,146,Sembukushu,2,BW,kon,Kongo,1
3,q3,146,Sembukushu,2,BW,kte,Kete,1
3,q3,146,Sembukushu,2,BW,kwn,Kwangali,1
3,q3,146,Sembukushu,2,BW,kwy,Iwoyo,1
3,q3,146,Sembukushu,2,BW,kyo,Kanyok,1
3,q3,146,Sembukushu,2,BW,lbu,Lunda,1
3,q3,146,Sembukushu,2,BW,lin,Lingala,1
3,q3,146,Sembukushu,2,BW,luc,Lucazi,1
3,q3,146,Sembukushu,2,BW,luv,Luvale,1
3,q3,146,Sembukushu,2,BW,mbe,Mbere,1
3,q3,146,Sembukushu,2,BW,mbl,Mbole,1
3,q3,146,Sembukushu,2,BW,mdw,Mbosi,1
3,q3,146,Sembukushu,2,BW,mgo,Mongo,1
3,q3,146,Sembukushu,2,BW,mhu,Mbalanhu,1
3,q3,146,Sembukushu,2,BW,nbe,Ngombe,1
3,q3,146,Sembukushu,2,BW,ndo,Ndonga,1
3,q3,146,Sembukushu,2,BW,ndu,Ndumu,1
3,q3,146,Sembukushu,2,BW,nto,Ntomba,1
3,q3,146,Sembukushu,2,BW,sge,Songe,1
3,q3,146,Sembukushu,2,BW,sgl,Sengele,1
3,q3,146,Sembukushu,2,BW,sgu,Sangu,1
3,q3,146,Sembukushu,2,BW,sku,Suku,1
3,q3,146,Sembukushu,2,BW,tet,Tetela,1
3,q3,146,Sembukushu,2,BW,tks,Teke (Southern),1
3,q3,146,Sembukushu,2,BW,umb,UMbundu,1
3,q3,146,Sembukushu,2,BW,vif,Vili,1
3,q3,146,Sembukushu,2,BW,yak,Yaka,1
3,q3,146,Sembukushu,2,BW,yey,Yeyi,1
3,q3,146,Sembukushu,2,BW,yns,Yansi,1
3,q3,147,Sebirwa,2,BW,stn,Sotho (Northern),1
3,q3,148,Sengologa,2,BW,tsw,Tswana,1
3,q3,149,Seyei,2,BW,yey,Yeyi,1
3,q3,165,Creole,3,CV,ago,Angolar,0
3,q3,165,Creole,3,CV,gbc,Guinea Bissau Crioulo,0
3,q3,165,Creole,3,CV,pri,Príncipense,0
3,q3,180,AKAN,4,GH,akn,Akan,1
3,q3,181,EWE,4,GH,ewe,Ewe,0
3,q3,182,GA/DANGBE,4,GH,ga,Gã,1
3,q3,183,Other Northern Languages,4,GH,,,
3,q3,184,DAGBANI,4,GH,dgb,Dagbani,1
3,q3,185,DAGAARE,4,GH,dga,Dagaare,1
3,q3,200,Kikuyu,5,KE,kik,Kikuyu,1
3,q3,201,Luo,5,KE,luo,Luo,1
3,q3,202,Luhya,5,KE,luy,Luyia,0
3,q3,203,Kamba,5,KE,kba,Kamba,1
3,q3,204,Meru/Embu,5,KE,kba,Kamba,1
3,q3,204,Meru/Embu,5,KE,kik,Kikuyu,1
3,q3,205,Kisii,5,KE,gus,Gusii,1
3,q3,206,Kalenjin,5,KE,nan,Nandi,0
3,q3,207,Masai/Samburu,5,KE,maa,Maasai,1
3,q3,208,Mijikenda,5,KE,com,Comorian,1
3,q3,209,Taita,5,KE,dbd,Dabida,1
3,q3,210,Somali,5,KE,som,Somali,1
3,q3,211,Pokot,5,KE,pkt,Pokot,1
3,q3,212,Turkana,5,KE,tna,Turkana,1
3,q3,213,Digo,5,KE,com,Comorian,1
3,q3,214,Giriama,5,KE,com,Comorian,1
3,q3,215,Duruma,5,KE,com,Comorian,1
3,q3,216,Chonyi,5,KE,com,Comorian,1
3,q3,217,Gunya,5,KE,swa,Swahili,1
3,q3,218,Arabic,5,KE,arg,Arabic (Gulf),0
3,q3,219,Maragoli,5,KE,buk,Bukusu,1
3,q3,219,Maragoli,5,KE,luy,Luyia,1
3,q3,220,Sesotho,6,LS,ses,Sesotho,1
3,q3,221,Sephuti,6,LS,swt,Swati,1
3,q3,240,malgache officielle,7,MG,mal,Malagasy,1
3,q3,241,langue régionale,7,MG,mal,Malagasy,1
3,q3,243,comorien,7,MG,com,Comorian,1
3,q3,244,pakistanais,7,MG,guj,Gujarati,1
3,q3,260,Tumbuka,8,MW,cic,Chichewa,1
3,q3,260,Tumbuka,8,MW,sen,Sena,1
3,q3,261,Nkhonde,8,MW,mmw,Mambwe,1
3,q3,261,Nkhonde,8,MW,nyh,Nyiha,1
3,q3,262,Lambya,8,MW,nyh,Nyiha,1
3,q3,263,Chewa,8,MW,cic,Chichewa,1
3,q3,264,Yao,8,MW,yao,Yao (in Malawi),1
3,q3,265,Ngoni,8,MW,cic,Chichewa,1
3,q3,266,Lomwe,8,MW,mua,Makua,1
3,q3,267,Manga'nja,8,MW,cic,Chichewa,1
3,q3,268,Sena,8,MW,sen,Sena,1
3,q3,269,Sukwa,8,MW,mmw,Mambwe,1
3,q3,269,Sukwa,8,MW,nyh,Nyiha,1
3,q3,271,Tonga,8,MW,cic,Chichewa,1
3,q3,271,Tonga,8,MW,sen,Sena,1
3,q3,280,Bambara,9,ML,bam,Bambara,1
3,q3,281,Peugl/Fulfulde,9,ML,fum,Fulfulde (Maasina),1
3,q3,282,Senufo,9,ML,nrg,Nanerge,1
3,q3,282,Senufo,9,ML,sup,Supyire,1
3,q3,283,Mianka,9,ML,nrg,Nanerge,1
3,q3,283,Mianka,9,ML,sup,Supyire,1
3,q3,284,Mossi,9,ML,moo,Mooré,1
3,q3,285,Sonink,9,ML,snn,Soninke,1
3,q3,286,Malink,9,ML,maw,Maninka (Western),1
3,q3,286,Malink,9,ML,mdk,Mandinka,1
3,q3,286,Malink,9,ML,xas,Xasonga,1
3,q3,287,Khasonk,9,ML,xas,Xasonga,1
3,q3,288,Dogon,9,ML,dds,Donno So,0
3,q3,288,Dogon,9,ML,dts,Toro So,0
3,q3,288,Dogon,9,ML,jms,Jamsay,0
3,q3,288,Dogon,9,ML,tms,Tommo So,0
3,q3,289,Bobo,9,ML,kfe,Koromfe,0
3,q3,290,Bozo,9,ML,boz,Bozo (Tigemaxo),0
3,q3,291,Arabe,9,ML,ahs,Arabic (Bani-Hassan),1
3,q3,292,Maure,9,ML,ahs,Arabic (Bani-Hassan),1
3,q3,293,Kakolo,9,ML,maw,Maninka (Western),1
3,q3,293,Kakolo,9,ML,mdk,Mandinka,1
3,q3,293,Kakolo,9,ML,xas,Xasonga,1
3,q3,294,Samoko,9,ML,bbf,Bobo Madaré (Northern),1
3,q3,295,Sonrha,9,ML,kse,Koyraboro Senni,1
3,q3,295,Sonrha,9,ML,zar,Zarma,1
3,q3,296,Bella,9,ML,kse,Koyraboro Senni,1
3,q3,297,Tamasheq,9,ML,tai,Tuareg (Air),1
3,q3,297,Tamasheq,9,ML,tsk,Tamashek,1
3,q3,298,Dafing,9,ML,bam,Bambara,1
3,q3,298,Dafing,9,ML,dyu,Dyula,1
3,q3,298,Dafing,9,ML,mka,Mauka,1
3,q3,298,Dafing,9,ML,mnk,Maninka,1
3,q3,300,Makua,10,MZ,mua,Makua,1
3,q3,301,Sena,10,MZ,sen,Sena,1
3,q3,302,Ndau,10,MZ,shn,Shona,1
3,q3,303,Nyanja,10,MZ,cic,Chichewa,1
3,q3,304,Changana,10,MZ,tsn,Tsonga,1
3,q3,305,Chope,10,MZ,eko,Ekoti,1
3,q3,305,Chope,10,MZ,loz,Lozi,1
3,q3,305,Chope,10,MZ,mua,Makua,1
3,q3,305,Chope,10,MZ,ndb,Ndebele (in South Africa),1
3,q3,305,Chope,10,MZ,rga,Ronga,1
3,q3,305,Chope,10,MZ,ses,Sesotho,1
3,q3,305,Chope,10,MZ,stn,Sotho (Northern),1
3,q3,305,Chope,10,MZ,swt,Swati,1
3,q3,305,Chope,10,MZ,tsn,Tsonga,1
3,q3,305,Chope,10,MZ,tsw,Tswana,1
3,q3,305,Chope,10,MZ,ven,Venda,1
3,q3,305,Chope,10,MZ,xho,Xhosa,1
3,q3,305,Chope,10,MZ,zul,Zulu,1
3,q3,306,Bitonga,10,MZ,eko,Ekoti,1
3,q3,306,Bitonga,10,MZ,loz,Lozi,1
3,q3,306,Bitonga,10,MZ,mua,Makua,1
3,q3,306,Bitonga,10,MZ,ndb,Ndebele (in South Africa),1
3,q3,306,Bitonga,10,MZ,rga,Ronga,1
3,q3,306,Bitonga,10,MZ,ses,Sesotho,1
3,q3,306,Bitonga,10,MZ,stn,Sotho (Northern),1
3,q3,306,Bitonga,10,MZ,swt,Swati,1
3,q3,306,Bitonga,10,MZ,tsn,Tsonga,1
3,q3,306,Bitonga,10,MZ,tsw,Tswana,1
3,q3,306,Bitonga,10,MZ,ven,Venda,1
3,q3,306,Bitonga,10,MZ,xho,Xhosa,1
3,q3,306,Bitonga,10,MZ,zul,Zulu,1
3,q3,307,Makonde,10,MZ,mkd,Makonde,1
3,q3,308,Chuabo,10,MZ,eko,Ekoti,1
3,q3,308,Chuabo,10,MZ,mua,Makua,1
3,q3,309,Ajua,10,MZ,yao,Yao (in Malawi),1
3,q3,310,Quimuane,10,MZ,swa,Swahili,1
3,q3,311,Muaui,10,MZ,swa,Swahili,1
3,q3,312,Nhungue,10,MZ,shn,Shona,1
3,q3,320,Nama/Damara,11,NA,kho,Khoekhoe,1
3,q3,321,Afrikaans,11,NA,afr,Afrikaans,1
3,q3,322,Rukwangali,11,NA,kwn,Kwangali,1
3,q3,323,Silozi,11,NA,loz,Lozi,1
3,q3,324,Masubia,11,NA,sub,Subiya,1
3,q3,325,German,11,NA,ger,German,0
3,q3,326,Oshiwambo,11,NA,mhu,Mbalanhu,1
3,q3,326,Oshiwambo,11,NA,ndo,Ndonga,1
3,q3,327,Okjiherero,11,NA,her,Herero,1
3,q3,328,Setswana,11,NA,tsw,Tswana,1
3,q3,329,Angolan:Portuguese,11,NA,por,Portuguese,1
3,q3,330,Angolan:Rumbundu,11,NA,umb,UMbundu,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,aka,Aka,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,bbl,Babole,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,bee,Beembe,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,blu,Bena-Lulua,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,bob,Bobangi,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,bol,Bolia,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,bsh,Bushoong,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,dma,Duma,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,dng,Ding,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,hem,Hemba,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,her,Herero,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,ifm,Ifumu,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,kil,Kiluba,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,kon,Kongo,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,kte,Kete,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,kwn,Kwangali,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,kwy,Iwoyo,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,kyo,Kanyok,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,lbu,Lunda,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,lin,Lingala,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,luc,Lucazi,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,luv,Luvale,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,mbe,Mbere,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,mbl,Mbole,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,mdw,Mbosi,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,mgo,Mongo,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,mhu,Mbalanhu,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,nbe,Ngombe,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,ndo,Ndonga,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,ndu,Ndumu,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,nto,Ntomba,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,sge,Songe,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,sgl,Sengele,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,sgu,Sangu,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,sku,Suku,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,tet,Tetela,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,tks,Teke (Southern),1
3,q3,331,Other Kavango:Thimbukushu,11,NA,umb,UMbundu,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,vif,Vili,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,yak,Yaka,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,yey,Yeyi,1
3,q3,331,Other Kavango:Thimbukushu,11,NA,yns,Yansi,1
3,q3,332,Other Kavango:Rugririku,11,NA,kwn,Kwangali,1
3,q3,338,Ndebele,11,NA,swt,Swati,1
3,q3,338,Ndebele,11,NA,xho,Xhosa,1
3,q3,338,Ndebele,11,NA,zul,Zulu,1
3,q3,340,Hausa,12,NG,hau,Hausa,1
3,q3,341,Igbo,12,NG,igb,Igbo,1
3,q3,342,Yoruba,12,NG,yor,Yoruba,1
3,q3,343,Pidgin English,12,NG,npi,Nigerian Pidgin,0
3,q3,344,Efik,12,NG,efi,Efik,1
3,q3,345,Ebira,12,NG,ebi,Ebira,1
3,q3,346,Fulani,12,NG,fgo,Fulani (Gombe),1
3,q3,347,Isoko,12,NG,iso,Isoko,1
3,q3,348,Ibibio,12,NG,ibi,Ibibio,1
3,q3,349,Kanuri,12,NG,knr,Kanuri,1
3,q3,350,Tiv,12,NG,tiv,Tiv,1
3,q3,351,Nupe,12,NG,nup,Nupe,1
3,q3,352,Ijaw,12,NG,ijo,Ijo (Kolokuma),1
3,q3,353,Edo,12,NG,bni,Bini,1
3,q3,354,Igala,12,NG,ise,Isekiri,1
3,q3,354,Igala,12,NG,yor,Yoruba,1
3,q3,355,Urhobo,12,NG,urh,Urhobo,1
3,q3,356,Idoma,12,NG,ido,Idoma,1
3,q3,357,Bassa,12,NG,duk,Duka,0
3,q3,358,Ikwere,12,NG,igb,Igbo,1
3,q3,358,Ikwere,12,NG,izi,Izi,1
3,q3,359,Ukwani,12,NG,igb,Igbo,1
3,q3,359,Ukwani,12,NG,izi,Izi,1
3,q3,360,Wolof,13,SN,wlf,Wolof,1
3,q3,361,Pular,13,SN,fgu,Fula (Guinean),1
3,q3,362,Serer,13,SN,fbf,Fula (Burkina Faso),1
3,q3,362,Serer,13,SN,fgo,Fulani (Gombe),1
3,q3,362,Serer,13,SN,fgu,Fula (Guinean),1
