respno,country,lang_name,iso_639_3,glottocode,wals,lang_numb
NAM1100,NA,english,eng,stan1293,eng,2
NAM1100,NA,oshiwambo,kua,kuan1247,mhu ndo,2
NAM1101,NA,english,eng,stan1293,eng,2
NAM1101,NA,oshiwambo,kua,kuan1247,mhu ndo,2
NAM1102,NA,english,eng,stan1293,eng,2
NAM1102,NA,oshiwambo,kua,kuan1247,mhu ndo,2
NAM1103,NA,oshiwambo,kua,kuan1247,mhu ndo,1
NAM1104,NA,english,eng,stan1293,eng,2
NAM1104,NA,oshiwambo,kua,kuan1247,mhu ndo,2
NAM1105,NA,oshiwambo,kua,kuan1247,mhu ndo,1
NAM1106,NA,oshiwambo,kua,kuan1247,mhu ndo,4
NAM1106,NA,english,eng,stan1293,eng,4
NAM1106,NA,afrikaans,afr,afri1274,afr,4
NAM1106,NA,german,deu,stan1295,ger,4
NAM1107,NA,english,eng,stan1293,eng,2
NAM1107,NA,oshiwambo (oshindonga),,,,2
NAM1108,NA,oshiwambo (oshindonga),,,,3
NAM1108,NA,english,eng,stan1293,eng,3
NAM1108,NA,afrikaans,afr,afri1274,afr,3
NAM1109,NA,oshiwambo,kua,kuan1247,mhu ndo,1
NAM1110,NA,english,eng,stan1293,eng,2
NAM1110,NA,oshiwambo,kua,kuan1247,mhu ndo,2
NAM1111,NA,oshiwambo,kua,kuan1247,mhu ndo,1
NAM1112,NA,oshiwambo,kua,kuan1247,mhu ndo,1
NAM1113,NA,afrikaans,afr,afri1274,afr,3
NAM1113,NA,oshiwambo,kua,kuan1247,mhu ndo,3
NAM1113,NA,damara / nama,naq,nama1264,kho,3
NAM1114,NA,afrikaans,afr,afri1274,afr,2
NAM1114,NA,damara / nama,naq,nama1264,kho,2
NAM1115,NA,damara / nama,naq,nama1264,kho,2
NAM1115,NA,afrikaans,afr,afri1274,afr,2
NAM1116,NA,san,ktz,juho1239,juh,2
NAM1116,NA,afrikaans,afr,afri1274,afr,2
NAM1117,NA,afrikaans,afr,afri1274,afr,2
NAM1117,NA,damara / nama,naq,nama1264,kho,2
NAM1118,NA,afrikaans,afr,afri1274,afr,3
NAM1118,NA,damara / nama,naq,nama1264,kho,3
NAM1118,NA,english,eng,stan1293,eng,3
NAM1119,NA,damara / nama,naq,nama1264,kho,2
NAM1119,NA,afrikaans,afr,afri1274,afr,2
NAM1120,NA,oshiwambo,kua,kuan1247,mhu ndo,1
NAM1121,NA,otjiherero,her,here1253,her,4
NAM1121,NA,afrikaans,afr,afri1274,afr,4
NAM1121,NA,english,eng,stan1293,eng,4
NAM1121,NA,san,ktz,juho1239,juh,4
NAM1122,NA,silozi,loz,lozi1239,loz,3
NAM1122,NA,english,eng,stan1293,eng,3
NAM1122,NA,afrikaans,afr,afri1274,afr,3
NAM1123,NA,english,eng,stan1293,eng,3
NAM1123,NA,afrikaans,afr,afri1274,afr,3
NAM1123,NA,otjiherero,her,here1253,her,3
NAM1124,NA,damara / nama,naq,nama1264,kho,3
NAM1124,NA,english,eng,stan1293,eng,3
NAM1124,NA,afrikaans,afr,afri1274,afr,3
NAM1125,NA,english,eng,stan1293,eng,2
NAM1125,NA,afrikaans,afr,afri1274,afr,2
NAM1126,NA,otjiherero,her,here1253,her,3
NAM1126,NA,afrikaans,afr,afri1274,afr,3
NAM1126,NA,english,eng,stan1293,eng,3
NAM1127,NA,otjiherero,her,here1253,her,4
NAM1127,NA,afrikaans,afr,afri1274,afr,4
NAM1127,NA,oshiwambo,kua,kuan1247,mhu ndo,4
NAM1127,NA,english,eng,stan1293,eng,4
NAM1128,NA,silozi,loz,lozi1239,loz,2
NAM1128,NA,english,eng,stan1293,eng,2
NAM1129,NA,damara / nama,naq,nama1264,kho,3
NAM1129,NA,english,eng,stan1293,eng,3
NAM1129,NA,afrikaans,afr,afri1274,afr,3
NAM1130,NA,oshiwambo,kua,kuan1247,mhu ndo,2
NAM1130,NA,english,eng,stan1293,eng,2
NAM1131,NA,damara / nama,naq,nama1264,kho,4
NAM1131,NA,afrikaans,afr,afri1274,afr,4
NAM1131,NA,english,eng,stan1293,eng,4
NAM1131,NA,otjiherero,her,here1253,her,4
NAM1132,NA,oshiwambo,kua,kuan1247,mhu ndo,3
NAM1132,NA,afrikaans,afr,afri1274,afr,3
NAM1132,NA,damara / nama,naq,nama1264,kho,3
NAM1133,NA,afrikaans,afr,afri1274,afr,2
NAM1133,NA,damara / nama,naq,nama1264,kho,2
NAM1134,NA,afrikaans,afr,afri1274,afr,3
NAM1134,NA,oshiwambo,kua,kuan1247,mhu ndo,3
NAM1134,NA,english,eng,stan1293,eng,3
NAM1135,NA,oshiwambo,kua,kuan1247,mhu ndo,2
NAM1135,NA,otjiherero,her,here1253,her,2
NAM1136,NA,damara / nama,naq,nama1264,kho,3
NAM1136,NA,afrikaans,afr,afri1274,afr,3
NAM1136,NA,english,eng,stan1293,eng,3
NAM1137,NA,oshiwambo,kua,kuan1247,mhu ndo,2
NAM1137,NA,english,eng,stan1293,eng,2
NAM1138,NA,afrikaans,afr,afri1274,afr,3
NAM1138,NA,english,eng,stan1293,eng,3
NAM1138,NA,damara / nama,naq,nama1264,kho,3
NAM1139,NA,oshiwambo,kua,kuan1247,mhu ndo,2
NAM1139,NA,otjiherero,her,here1253,her,2
NAM1140,NA,damara / nama,naq,nama1264,kho,3
NAM1140,NA,afrikaans,afr,afri1274,afr,3
NAM1140,NA,otjiherero,her,here1253,her,3
NAM1141,NA,english,eng,stan1293,eng,3
NAM1141,NA,oshiwambo,kua,kuan1247,mhu ndo,3
NAM1141,NA,afrikaans,afr,afri1274,afr,3
NAM1142,NA,oshiwambo,kua,kuan1247,mhu ndo,2
NAM1142,NA,afrikaans,afr,afri1274,afr,2
NAM1143,NA,oshiwambo,kua,kuan1247,mhu ndo,2
NAM1143,NA,otjiherero,her,here1253,her,2
NAM1144,NA,oshiwambo,kua,kuan1247,mhu ndo,4
NAM1144,NA,english,eng,stan1293,eng,4
NAM1144,NA,afrikaans,afr,afri1274,afr,4
NAM1144,NA,damara / nama,naq,nama1264,kho,4
NAM1145,NA,otjiherero,her,here1253,her,3
NAM1145,NA,afrikaans,afr,afri1274,afr,3
NAM1145,NA,san,ktz,juho1239,juh,3
NAM1146,NA,otjiherero,her,here1253,her,3
NAM1146,NA,afrikaans,afr,afri1274,afr,3
NAM1146,NA,english,eng,stan1293,eng,3
NAM1147,NA,english,eng,stan1293,eng,2
NAM1147,NA,otjiherero,her,here1253,her,2
NAM1148,NA,afrikaans,afr,afri1274,afr,3
NAM1148,NA,english,eng,stan1293,eng,3
NAM1148,NA,otjiherero,her,here1253,her,3
NAM1149,NA,damara / nama,naq,nama1264,kho,3
NAM1149,NA,english,eng,stan1293,eng,3
NAM1149,NA,afrikaans,afr,afri1274,afr,3
NAM1150,NA,afrikaans,afr,afri1274,afr,3
NAM1150,NA,english,eng,stan1293,eng,3
NAM1150,NA,damara / nama,naq,nama1264,kho,3
NAM1151,NA,otjiherero,her,here1253,her,3
NAM1151,NA,afrikaans,afr,afri1274,afr,3
NAM1151,NA,english,eng,stan1293,eng,3
NAM1152,NA,otjiherero,her,here1253,her,3
NAM1152,NA,afrikaans,afr,afri1274,afr,3
NAM1152,NA,english,eng,stan1293,eng,3
NAM1153,NA,afrikaans,afr,afri1274,afr,3
NAM1153,NA,damara / nama,naq,nama1264,kho,3
NAM1153,NA,english,eng,stan1293,eng,3
NAM1154,NA,english,eng,stan1293,eng,2
NAM1154,NA,otjiherero,her,here1253,her,2
NAM1155,NA,damara / nama,naq,nama1264,kho,2
NAM1155,NA,afrikaans,afr,afri1274,afr,2
NAM1156,NA,damara / nama,naq,nama1264,kho,2
NAM1156,NA,afrikaans,afr,afri1274,afr,2
NAM1157,NA,oshiwambo,kua,kuan1247,mhu ndo,2
NAM1157,NA,english,eng,stan1293,eng,2
NAM1158,NA,damara / nama,naq,nama1264,kho,2
NAM1158,NA,afrikaans,afr,afri1274,afr,2
NAM1159,NA,otjiherero,her,here1253,her,3
NAM1159,NA,afrikaans,afr,afri1274,afr,3
NAM1159,NA,english,eng,stan1293,eng,3
NAM1160,NA,afrikaans,afr,afri1274,afr,2
NAM1160,NA,damara / nama,naq,nama1264,kho,2
NAM1161,NA,otjiherero,her,here1253,her,3
NAM1161,NA,afrikaans,afr,afri1274,afr,3
NAM1161,NA,english,eng,stan1293,eng,3
NAM1162,NA,otjiherero,her,here1253,her,2
NAM1162,NA,oshiwambo,kua,kuan1247,mhu ndo,2
NAM1163,NA,oshiwambo,kua,kuan1247,mhu ndo,3
NAM1163,NA,afrikaans,afr,afri1274,afr,3
NAM1163,NA,english,eng,stan1293,eng,3
NAM1164,NA,damara / nama,naq,nama1264,kho,2
NAM1164,NA,afrikaans,afr,afri1274,afr,2
NAM1165,NA,setswana,tsn,tswa1253,tsw,3
NAM1165,NA,afrikaans,afr,afri1274,afr,3
NAM1165,NA,otjiherero,her,here1253,her,3
NAM1166,NA,otjiherero,her,here1253,her,2
NAM1166,NA,afrikaans,afr,afri1274,afr,2
NAM1167,NA,oshiwambo,kua,kuan1247,mhu ndo,3
NAM1167,NA,afrikaans,afr,afri1274,afr,3
NAM1167,NA,english,eng,stan1293,eng,3
NAM1168,NA,afrikaans,afr,afri1274,afr,2
NAM1168,NA,otjiherero,her,here1253,her,2
NAM1169,NA,rukwangali,kwn,kwan1273,kwn,2
NAM1169,NA,english,eng,stan1293,eng,2
NAM1170,NA,oshiwambo,kua,kuan1247,mhu ndo,3
NAM1170,NA,otjiherero,her,here1253,her,3
NAM1170,NA,english,eng,stan1293,eng,3
NAM1171,NA,otjiherero,her,here1253,her,3
NAM1171,NA,english,eng,stan1293,eng,3
NAM1171,NA,afrikaans,afr,afri1274,afr,3
NAM1172,NA,rukwangali,kwn,kwan1273,kwn,2
NAM1172,NA,english,eng,stan1293,eng,2
NAM1173,NA,oshiwambo,kua,kuan1247,mhu ndo,2
NAM1173,NA,english,eng,stan1293,eng,2
NAM1174,NA,oshiwambo,kua,kuan1247,mhu ndo,4
NAM1174,NA,english,eng,stan1293,eng,4
NAM1174,NA,afrikaans,afr,afri1274,afr,4
NAM1174,NA,otjiherero,her,here1253,her,4
NAM1175,NA,oshiwambo,kua,kuan1247,mhu ndo,3
NAM1175,NA,english,eng,stan1293,eng,3
NAM1175,NA,afrikaans,afr,afri1274,afr,3
NAM1176,NA,rukwangali,kwn,kwan1273,kwn,2
NAM1176,NA,english,eng,stan1293,eng,2
NAM1177,NA,damara / nama,naq,nama1264,kho,2
NAM1177,NA,afrikaans,afr,afri1274,afr,2
NAM1178,NA,san,ktz,juho1239,juh,3
NAM1178,NA,otjiherero,her,here1253,her,3
NAM1178,NA,afrikaans,afr,afri1274,afr,3
NAM1179,NA,damara / nama,naq,nama1264,kho,2
NAM1179,NA,afrikaans,afr,afri1274,afr,2
NAM1180,NA,afrikaans,afr,afri1274,afr,2
NAM1180,NA,english,eng,stan1293,eng,2
NAM1181,NA,oshiwambo,kua,kuan1247,mhu ndo,2
NAM1181,NA,afrikaans,afr,afri1274,afr,2
NAM1182,NA,damara / nama,naq,nama1264,kho,2
NAM1182,NA,afrikaans,afr,afri1274,afr,2
NAM1183,NA,afrikaans,afr,afri1274,afr,2
NAM1183,NA,damara / nama,naq,nama1264,kho,2
NAM1184,NA,afrikaans,afr,afri1274,afr,2
NAM1184,NA,damara / nama,naq,nama1264,kho,2
NAM1185,NA,otjiherero,her,here1253,her,2
NAM1185,NA,afrikaans,afr,afri1274,afr,2
NAM1186,NA,afrikaans,afr,afri1274,afr,3
NAM1186,NA,english,eng,stan1293,eng,3
NAM1186,NA,otjiherero,her,here1253,her,3
NAM1187,NA,afrikaans,afr,afri1274,afr,2
NAM1187,NA,oshiwambo,kua,kuan1247,mhu ndo,2
NAM1188,NA,afrikaans,afr,afri1274,afr,2
NAM1188,NA,damara / nama,naq,nama1264,kho,2
NAM1189,NA,otjiherero,her,here1253,her,2
NAM1189,NA,english,eng,stan1293,eng,2
NAM1190,NA,afrikaans,afr,afri1274,afr,2
NAM1190,NA,english,eng,stan1293,eng,2
NAM1191,NA,otjiherero,her,here1253,her,1
NAM1192,NA,otjiherero,her,here1253,her,3
NAM1192,NA,afrikaans,afr,afri1274,afr,3
NAM1192,NA,damara / nama,naq,nama1264,kho,3
NAM1193,NA,afrikaans,afr,afri1274,afr,2
NAM1193,NA,english,eng,stan1293,eng,2
NAM1194,NA,afrikaans,afr,afri1274,afr,2
NAM1194,NA,damara / nama,naq,nama1264,kho,2
NAM1195,NA,san,ktz,juho1239,juh,3
NAM1195,NA,otjiherero,her,here1253,her,3
NAM1195,NA,afrikaans,afr,afri1274,afr,3
NAM1196,NA,otjiherero,her,here1253,her,2
NAM1196,NA,afrikaans,afr,afri1274,afr,2
NAM1197,NA,otjiherero,her,here1253,her,3
NAM1197,NA,afrikaans,afr,afri1274,afr,3
NAM1197,NA,english,eng,stan1293,eng,3
NAM1198,NA,otjiherero,her,here1253,her,3
NAM1198,NA,oshiwambo,kua,kuan1247,mhu ndo,3
NAM1198,NA,afrikaans,afr,afri1274,afr,3
NAM1199,NA,afrikaans,afr,afri1274,afr,2
NAM1199,NA,english,eng,stan1293,eng,2
NAM1200,NA,damara / nama,naq,nama1264,kho,2
NAM1200,NA,afrikaans,afr,afri1274,afr,2
NIG0001,NG,yoruba,yor,yoru1245,yor,3
NIG0001,NG,english,eng,stan1293,eng,3
NIG0001,NG,pidgin english,pcm,nige1257,npi,3
NIG0002,NG,yoruba,yor,yoru1245,yor,3
NIG0002,NG,english,eng,stan1293,eng,3
NIG0002,NG,pidgin,pcm,nige1257,npi,3
NIG0003,NG,pidgin,pcm,nige1257,npi,3
NIG0003,NG,yoruba,yor,yoru1245,yor,3
NIG0003,NG,english,eng,stan1293,eng,3
NIG0004,NG,english,eng,stan1293,eng,4
NIG0004,NG,yoruba,yor,yoru1245,yor,4
NIG0004,NG,hausa,hau,haus1257,hau,4
NIG0004,NG,pidgin,pcm,nige1257,npi,4
NIG0005,NG,english,eng,stan1293,eng,3
NIG0005,NG,pidgin,pcm,nige1257,npi,3
NIG0005,NG,yoruba,yor,yoru1245,yor,3
NIG0006,NG,english,eng,stan1293,eng,2
NIG0006,NG,pidgin english,pcm,nige1257,npi,2
NIG0007,NG,yoruba,yor,yoru1245,yor,2
NIG0007,NG,igbo,ibo,nucl1417,igb,2
NIG0008,NG,yoruba,yor,yoru1245,yor,2
NIG0008,NG,english,eng,stan1293,eng,2
NIG0009,NG,igbo,ibo,nucl1417,igb,2
NIG0009,NG,english,eng,stan1293,eng,2
NIG0010,NG,english,eng,stan1293,eng,2
NIG0010,NG,yoruba,yor,yoru1245,yor,2
NIG0011,NG,yoruba,yor,yoru1245,yor,3
NIG0011,NG,english,eng,stan1293,eng,3
NIG0011,NG,pidgin,pcm,nige1257,npi,3
NIG0012,NG,yoruba,yor,yoru1245,yor,2
NIG0012,NG,english,eng,stan1293,eng,2
NIG0013,NG,yoruba,yor,yoru1245,yor,3
NIG0013,NG,pidgin english,pcm,nige1257,npi,3
NIG0013,NG,english,eng,stan1293,eng,3
NIG0014,NG,yoruba,yor,yoru1245,yor,3
NIG0014,NG,english,eng,stan1293,eng,3
NIG0014,NG,pidgin english,pcm,nige1257,npi,3
NIG0015,NG,calabar,efi,efik1245,efi,3
NIG0015,NG,igbo,ibo,nucl1417,igb,3
NIG0015,NG,english,eng,stan1293,eng,3
NIG0016,NG,yoruba,yor,yoru1245,yor,2
NIG0016,NG,english,eng,stan1293,eng,2
NIG0017,NG,yoruba,yor,yoru1245,yor,3
NIG0017,NG,english,eng,stan1293,eng,3
NIG0017,NG,pidgin,pcm,nige1257,npi,3
NIG0018,NG,english,eng,stan1293,eng,2
NIG0018,NG,yoruba,yor,yoru1245,yor,2
NIG0019,NG,yoruba,yor,yoru1245,yor,3
NIG0019,NG,english,eng,stan1293,eng,3
NIG0019,NG,egun,,,,3
NIG0020,NG,english,eng,stan1293,eng,2
NIG0020,NG,yoruba,yor,yoru1245,yor,2
NIG0021,NG,english,eng,stan1293,eng,3
NIG0021,NG,hausa,hau,haus1257,hau,3
NIG0021,NG,yoruba,yor,yoru1245,yor,3
NIG0022,NG,english,eng,stan1293,eng,3
NIG0022,NG,pidgin,pcm,nige1257,npi,3
NIG0022,NG,yoruba,yor,yoru1245,yor,3
NIG0023,NG,igbo,ibo,nucl1417,igb,2
NIG0023,NG,english,eng,stan1293,eng,2
NIG0024,NG,yoruba,yor,yoru1245,yor,2
NIG0024,NG,igbo,ibo,nucl1417,igb,2
NIG0025,NG,yoruba,yor,yoru1245,yor,2
NIG0025,NG,english,eng,stan1293,eng,2
NIG0026,NG,english,eng,stan1293,eng,2
NIG0026,NG,yoruba,yor,yoru1245,yor,2
NIG0027,NG,yoruba,yor,yoru1245,yor,2
NIG0027,NG,english,eng,stan1293,eng,2
NIG0028,NG,yoruba,yor,yoru1245,yor,2
NIG0028,NG,english,eng,stan1293,eng,2
NIG0029,NG,yoruba,yor,yoru1245,yor,2
NIG0029,NG,english,eng,stan1293,eng,2
NIG0030,NG,english,eng,stan1293,eng,4
NIG0030,NG,pidgin,pcm,nige1257,npi,4
NIG0030,NG,edo,bin,bini1246,bni,4
NIG0030,NG,yoruba,yor,yoru1245,yor,4
NIG0031,NG,english,eng,stan1293,eng,2
NIG0031,NG,yoruba,yor,yoru1245,yor,2
NIG0032,NG,yoruba,yor,yoru1245,yor,3
NIG0032,NG,english,eng,stan1293,eng,3
NIG0032,NG,pidgin,pcm,nige1257,npi,3
NIG0033,NG,yoruba,yor,yoru1245,yor,3
NIG0033,NG,english,eng,stan1293,eng,3
NIG0033,NG,pidgin,pcm,nige1257,npi,3
NIG0034,NG,yoruba,yor,yoru1245,yor,3
NIG0034,NG,english,eng,stan1293,eng,3
NIG0034,NG,pidgin,pcm,nige1257,npi,3
NIG0035,NG,yoruba,yor,yoru1245,yor,2
NIG0035,NG,english,eng,stan1293,eng,2
NIG0036,NG,english,eng,stan1293,eng,2
NIG0036,NG,yoruba,yor,yoru1245,yor,2
NIG0037,NG,hausa,hau,haus1257,hau,3
NIG0037,NG,english,eng,stan1293,eng,3
NIG0037,NG,yoruba,yor,yoru1245,yor,3
NIG0038,NG,english,eng,stan1293,eng,3
NIG0038,NG,yoruba,yor,yoru1245,yor,3
NIG0038,NG,hausa,hau,haus1257,hau,3
NIG0039,NG,yoruba,yor,yoru1245,yor,2
NIG0039,NG,english,eng,stan1293,eng,2
NIG0040,NG,yoruba,yor,yoru1245,yor,2
NIG0040,NG,english,eng,stan1293,eng,2
NIG0041,NG,english,eng,stan1293,eng,2
NIG0041,NG,yala,yba,yala1263,ido,2
NIG0042,NG,yoruba,yor,yoru1245,yor,3
NIG0042,NG,english,eng,stan1293,eng,3
NIG0042,NG,pidgin,pcm,nige1257,npi,3
NIG0043,NG,english,eng,stan1293,eng,2
NIG0043,NG,yoruba,yor,yoru1245,yor,2
NIG0044,NG,english,eng,stan1293,eng,2
NIG0044,NG,ibibio,ibb,ibib1240,ibi,2
NIG0045,NG,english,eng,stan1293,eng,3
NIG0045,NG,hausa,hau,haus1257,hau,3
NIG0045,NG,yoruba,yor,yoru1245,yor,3
NIG0046,NG,hausa,hau,haus1257,hau,3
NIG0046,NG,english,eng,stan1293,eng,3
NIG0046,NG,yoruba,yor,yoru1245,yor,3
NIG0047,NG,yoruba,yor,yoru1245,yor,3
NIG0047,NG,hausa,hau,haus1257,hau,3
NIG0047,NG,english,eng,stan1293,eng,3
NIG0048,NG,yoruba,yor,yoru1245,yor,2
NIG0048,NG,english,eng,stan1293,eng,2
NIG0049,NG,igbo,ibo,nucl1417,igb,2
NIG0049,NG,english,eng,stan1293,eng,2
NIG0050,NG,yoruba,yor,yoru1245,yor,2
NIG0050,NG,english,eng,stan1293,eng,2
NIG0051,NG,english,eng,stan1293,eng,3
NIG0051,NG,igbo,ibo,nucl1417,igb,3
NIG0051,NG,yoruba,yor,yoru1245,yor,3
NIG0052,NG,yoruba,yor,yoru1245,yor,2
NIG0052,NG,english,eng,stan1293,eng,2
NIG0053,NG,ypruba,yor,yoru1245,yor,3
NIG0053,NG,english,eng,stan1293,eng,3
NIG0053,NG,pidgin,pcm,nige1257,npi,3
NIG0054,NG,english,eng,stan1293,eng,3
NIG0054,NG,pidgin,pcm,nige1257,npi,3
NIG0054,NG,yoruba,yor,yoru1245,yor,3
NIG0055,NG,yoruba,yor,yoru1245,yor,2
NIG0055,NG,english,eng,stan1293,eng,2
NIG0056,NG,yoruba,yor,yoru1245,yor,2
NIG0056,NG,english,eng,stan1293,eng,2
NIG0057,NG,igbo,ibo,nucl1417,igb,2
NIG0057,NG,english,eng,stan1293,eng,2
NIG0058,NG,yoruba,yor,yoru1245,yor,2
NIG0058,NG,english,eng,stan1293,eng,2
NIG0059,NG,yoruba,yor,yoru1245,yor,3
NIG0059,NG,english,eng,stan1293,eng,3
NIG0059,NG,hausa,hau,haus1257,hau,3
NIG0060,NG,yoruba,yor,yoru1245,yor,2
NIG0060,NG,pidgin,pcm,nige1257,npi,2
NIG0061,NG,english,eng,stan1293,eng,3
NIG0061,NG,yoruba,yor,yoru1245,yor,3
NIG0061,NG,pidgin english,pcm,nige1257,npi,3
NIG0062,NG,yoruba,yor,yoru1245,yor,3
NIG0062,NG,english,eng,stan1293,eng,3
NIG0062,NG,pidgin,pcm,nige1257,npi,3
NIG0063,NG,igbo,ibo,nucl1417,igb,2
NIG0063,NG,english,eng,stan1293,eng,2
NIG0064,NG,yoruba,yor,yoru1245,yor,2
NIG0064,NG,english,eng,stan1293,eng,2
NIG0065,NG,yoruba,yor,yoru1245,yor,3
NIG0065,NG,english,eng,stan1293,eng,3
NIG0065,NG,pidgin,pcm,nige1257,npi,3
NIG0066,NG,yoruba,yor,yoru1245,yor,2
NIG0066,NG,english,eng,stan1293,eng,2
NIG0067,NG,english,eng,stan1293,eng,2
NIG0067,NG,yoruba,yor,yoru1245,yor,2
NIG0068,NG,english,eng,stan1293,eng,2
NIG0068,NG,yoruba,yor,yoru1245,yor,2
NIG0069,NG,yoruba,yor,yoru1245,yor,2
NIG0069,NG,english,eng,stan1293,eng,2
NIG0070,NG,english,eng,stan1293,eng,3
NIG0070,NG,yoruba,yor,yoru1245,yor,3
NIG0070,NG,pidgin,pcm,nige1257,npi,3
NIG0071,NG,english,eng,stan1293,eng,3
NIG0071,NG,yoruba,yor,yoru1245,yor,3
NIG0071,NG,isoko,iso,isok1239,iso,3
NIG0072,NG,yoruba,yor,yoru1245,yor,2
NIG0072,NG,english,eng,stan1293,eng,2
NIG0073,NG,yoruba,yor,yoru1245,yor,2
NIG0073,NG,english,eng,stan1293,eng,2
NIG0074,NG,yoruba,yor,yoru1245,yor,2
NIG0074,NG,english,eng,stan1293,eng,2
NIG0075,NG,yoruba,yor,yoru1245,yor,2
NIG0075,NG,english,eng,stan1293,eng,2
NIG0076,NG,yoruba,yor,yoru1245,yor,2
NIG0076,NG,pidgin,pcm,nige1257,npi,2
NIG0077,NG,english,eng,stan1293,eng,3
NIG0077,NG,pidgin,pcm,nige1257,npi,3
NIG0077,NG,yoruba,yor,yoru1245,yor,3
NIG0078,NG,yoruba,yor,yoru1245,yor,3
NIG0078,NG,pidgin english,pcm,nige1257,npi,3
NIG0078,NG,english,eng,stan1293,eng,3
NIG0079,NG,yoruba,yor,yoru1245,yor,2
NIG0079,NG,english,eng,stan1293,eng,2
NIG0080,NG,yoruba,yor,yoru1245,yor,3
NIG0080,NG,english,eng,stan1293,eng,3
NIG0080,NG,hausa,hau,haus1257,hau,3
NIG0081,NG,yoruba,yor,yoru1245,yor,3
NIG0081,NG,english,eng,stan1293,eng,3
NIG0081,NG,pidgin,pcm,nige1257,npi,3
NIG0082,NG,igbo,ibo,nucl1417,igb,3
NIG0082,NG,yoruba,yor,yoru1245,yor,3
NIG0082,NG,english,eng,stan1293,eng,3
NIG0083,NG,igala,igl,igal1242,ise yor,4
NIG0083,NG,english,eng,stan1293,eng,4
NIG0083,NG,pidgin,pcm,nige1257,npi,4
NIG0083,NG,yoruba,yor,yoru1245,yor,4
NIG0084,NG,yoruba,yor,yoru1245,yor,2
NIG0084,NG,english,eng,stan1293,eng,2
NIG0085,NG,yoruba,yor,yoru1245,yor,3
NIG0085,NG,english,eng,stan1293,eng,3
NIG0085,NG,pidgin,pcm,nige1257,npi,3
NIG0086,NG,english,eng,stan1293,eng,3
NIG0086,NG,igbo,ibo,nucl1417,igb,3
NIG0086,NG,yoruba,yor,yoru1245,yor,3
NIG0087,NG,english,eng,stan1293,eng,2
NIG0087,NG,yoruba,yor,yoru1245,yor,2
NIG0088,NG,yoruba,yor,yoru1245,yor,2
NIG0088,NG,english,eng,stan1293,eng,2
NIG0089,NG,english,eng,stan1293,eng,2
NIG0089,NG,yoruba,yor,yoru1245,yor,2
NIG0090,NG,igbo,ibo,nucl1417,igb,2
NIG0090,NG,english,eng,stan1293,eng,2
NIG0091,NG,yoruba,yor,yoru1245,yor,3
NIG0091,NG,english,eng,stan1293,eng,3
NIG0091,NG,pidgin english,pcm,nige1257,npi,3
NIG0092,NG,igbo,ibo,nucl1417,igb,3
NIG0092,NG,english,eng,stan1293,eng,3
NIG0092,NG,pidgin english,pcm,nige1257,npi,3
NIG0093,NG,yoruba,yor,yoru1245,yor,3
NIG0093,NG,english,eng,stan1293,eng,3
NIG0093,NG,pidgin english,pcm,nige1257,npi,3
NIG0094,NG,english,eng,stan1293,eng,4
NIG0094,NG,yoruba,yor,yoru1245,yor,4
NIG0094,NG,pidgin english,pcm,nige1257,npi,4
NIG0094,NG,igbo,ibo,nucl1417,igb,4
NIG0095,NG,english,eng,stan1293,eng,3
NIG0095,NG,yoruba,yor,yoru1245,yor,3
NIG0095,NG,igbo,ibo,nucl1417,igb,3
NIG0096,NG,yoruba,yor,yoru1245,yor,2
NIG0096,NG,english,eng,stan1293,eng,2
NIG0097,NG,yoruba,yor,yoru1245,yor,2
NIG0097,NG,english,eng,stan1293,eng,2
NIG0098,NG,yoruba,yor,yoru1245,yor,2
NIG0098,NG,english,eng,stan1293,eng,2
NIG0099,NG,yoruba,yor,yoru1245,yor,3
NIG0099,NG,english,eng,stan1293,eng,3
NIG0099,NG,pidgin,pcm,nige1257,npi,3
NIG0100,NG,yoruba,yor,yoru1245,yor,2
NIG0100,NG,pidgin,pcm,nige1257,npi,2
NIG0101,NG,yoruba,yor,yoru1245,yor,2
NIG0101,NG,english,eng,stan1293,eng,2
NIG0102,NG,igbo,ibo,nucl1417,igb,2
NIG0102,NG,pidgin english,pcm,nige1257,npi,2
NIG0103,NG,yoruba,yor,yoru1245,yor,2
NIG0103,NG,pidgin english,pcm,nige1257,npi,2
NIG0104,NG,english,eng,stan1293,eng,2
NIG0104,NG,yoruba,yor,yoru1245,yor,2
NIG0105,NG,igbo,ibo,nucl1417,igb,2
NIG0105,NG,english,eng,stan1293,eng,2
NIG0106,NG,yoruba,yor,yoru1245,yor,2
NIG0106,NG,english,eng,stan1293,eng,2
NIG0107,NG,english,eng,stan1293,eng,3
NIG0107,NG,ikwere,ikw,ikwe1242,igb izi,3
NIG0107,NG,yoruba,yor,yoru1245,yor,3
NIG0108,NG,igbo,ibo,nucl1417,igb,3
NIG0108,NG,english,eng,stan1293,eng,3
NIG0108,NG,pidgin english,pcm,nige1257,npi,3
NIG0109,NG,english,eng,stan1293,eng,3
NIG0109,NG,yoruba,yor,yoru1245,yor,3
NIG0109,NG,pidgin english,pcm,nige1257,npi,3
NIG0110,NG,yoruba,yor,yoru1245,yor,3
NIG0110,NG,english,eng,stan1293,eng,3
NIG0110,NG,pidgin english,pcm,nige1257,npi,3
NIG0111,NG,english,eng,stan1293,eng,2
NIG0111,NG,yoruba,yor,yoru1245,yor,2
