round,variable,value,name,country,iso_alpha2,n_resp,prop
2,q83,121,Dagbani,2,GH,44,0.03666666666666667
2,q83,122,Ewe,2,GH,134,0.11166666666666666
2,q83,123,Ga,2,GH,80,0.06666666666666667
2,q83,124,Hausa,2,GH,11,0.009166666666666667
2,q83,140,Tumbuka,4,MW,126,0.105
2,q83,141,Nkhonde,4,MW,17,0.014166666666666666
2,q83,143,Chewa,4,MW,633,0.5275
2,q83,144,Yao,4,MW,163,0.13583333333333333
2,q83,145,Ngoni,4,MW,26,0.021666666666666667
2,q83,146,Lomwe,4,MW,102,0.085
2,q83,147,Mang'anja,4,MW,60,0.05
2,q83,148,Sena,4,MW,33,0.0275
2,q83,149,Chindali,4,MW,16,0.013333333333333334
2,q83,150,Senga,4,MW,12,0.01
2,q83,151,Tonga,4,MW,11,0.009166666666666667
2,q83,160,Arabic,5,ML,1,7.79423226812159e-4
2,q83,161,Haoussa,5,ML,1,7.79423226812159e-4
2,q83,162,Wolof,5,ML,3,0.002338269680436477
2,q83,163,Trouka,5,ML,1,7.79423226812159e-4
2,q83,164,Bambara,5,ML,477,0.37178487918939984
2,q83,165,Peuhl,5,ML,122,0.0950896336710834
2,q83,166,Soninke,5,ML,137,0.10678098207326578
2,q83,167,Sonrhai,5,ML,87,0.06780982073265783
2,q83,168,Malinke,5,ML,79,0.06157443491816056
2,q83,169,Khassonke,5,ML,34,0.026500389711613406
2,q83,170,Maure,5,ML,17,0.013250194855806703
2,q83,171,Senufo,5,ML,42,0.03273577552611068
2,q83,172,Mianka,5,ML,75,0.05845674201091192
2,q83,173,Samoko,5,ML,11,0.00857365549493375
2,q83,174,Bobo,5,ML,4,0.003117692907248636
2,q83,175,Bozo,5,ML,10,0.00779423226812159
2,q83,176,Dogon,5,ML,110,0.08573655494933749
2,q83,177,Tamasheq,5,ML,62,0.048324240062353856
2,q83,178,Mossi,5,ML,9,0.007014809041309431
2,q83,180,Sesotho,3,LS,1191,0.9925
2,q83,182,Seputhi,3,LS,4,0.0033333333333333335
2,q83,183,Sephotsa,3,LS,5,0.004166666666666667
2,q83,201,Kurya,9,TZ,1,8.333333409722224e-4
2,q83,202,Nyakyusa,9,TZ,10,0.008333333409722223
2,q83,203,Pare,9,TZ,1,8.333333409722224e-4
2,q83,204,Haya,9,TZ,1,8.333333409722224e-4
2,q83,205,Sukuma,9,TZ,4,0.0033333333638888895
2,q83,207,Hehe,9,TZ,25,0.02083333352430556
2,q83,210,Makonde,9,TZ,2,0.0016666666819444447
2,q83,211,Ngoni,9,TZ,2,0.0016666666819444447
2,q83,213,Nyamwezi,9,TZ,1,8.333333409722224e-4
2,q83,215,Zaramo,9,TZ,3,0.002500000022916667
2,q83,220,Wolof,16,SN,516,0.43
2,q83,221,Serer,16,SN,161,0.13416666666666666
2,q83,222,Mandinka,16,SN,63,0.0525
2,q83,223,Pulaar,16,SN,322,0.2683333333333333
2,q83,224,Diola,16,SN,56,0.04666666666666667
2,q83,225,Soninke,16,SN,16,0.013333333333333334
2,q83,240,Setswana,1,BW,944,0.7866666666666666
2,q83,241,Sekalanga,1,BW,129,0.1075
2,q83,242,Sesarwa,1,BW,9,0.0075
2,q83,243,Sesobeya,1,BW,8,0.006666666666666667
2,q83,244,Sekgalagadi,1,BW,51,0.0425
2,q83,245,Seherero,1,BW,7,0.005833333333333334
2,q83,246,Sembukushu,1,BW,19,0.015833333333333335
2,q83,247,Seyei,1,BW,13,0.010833333333333334
2,q83,260,Hausa,7,NG,537,0.23881985174131054
2,q83,261,Yoruba,7,NG,505,0.22608512126486563
2,q83,262,Igbo,7,NG,403,0.17116380314631152
2,q83,263,Tiv,7,NG,63,0.028133734163429024
2,q83,264,Ijaw,7,NG,162,0.04651417771560841
2,q83,265,Kanuri,7,NG,91,0.04116979108372326
2,q83,266,Nupe,7,NG,17,0.0072881073513574035
2,q83,267,Ibibio,7,NG,57,0.016726076449511396
2,q83,268,Efik,7,NG,23,0.007486155291257057
2,q83,269,Edo,7,NG,41,0.012712901792805851
2,q83,270,Igala/Idoma,7,NG,32,0.014165806619963469
2,q83,271,Urhobo,7,NG,23,0.007645978323071018
2,q83,272,Ebira,7,NG,23,0.010325053852289228
2,q83,273,Fulani,7,NG,70,0.031464210561393424
2,q83,274,Isoko,7,NG,4,0.0016235474725413593
2,q83,275,kalabari,7,NG,16,0.004678393494057217
2,q83,276,Ikewere,7,NG,19,0.005357174945601994
2,q83,277,Gwari,7,NG,13,0.005837583086302308
2,q83,278,Sidawa,7,NG,4,0.001796179411169941
2,q83,279,Pidgin English,7,NG,4,0.001127826304337262
2,q83,280,Shona,12,ZW,854,0.7735507246376812
2,q83,281,Ndebele,12,ZW,183,0.16576086956521738
2,q83,282,Venda,12,ZW,16,0.014492753623188406
2,q83,283,Tonga,12,ZW,29,0.026268115942028984
2,q83,284,Sena,12,ZW,6,0.005434782608695652
2,q83,300,Bemba,11,ZM,414,0.33356199776581663
2,q83,301,Chewa,11,ZM,73,0.06626985028164965
2,q83,302,kaonde,11,ZM,60,0.04954966169630353
2,q83,303,Lozi,11,ZM,93,0.07682823597006129
2,q83,304,Lunda,11,ZM,17,0.01378071582120272
2,q83,305,Luvale,11,ZM,32,0.026043409190741714
2,q83,306,Nyanja,11,ZM,54,0.04746344327309217
2,q83,307,Tonga,11,ZM,158,0.1313419491566945
2,q83,308,Tumbuka,11,ZM,35,0.03001396614617164
2,q83,309,Senga,11,ZM,44,0.04092395482154328
2,q83,310,Nyika,11,ZM,7,0.0056557895748483335
2,q83,311,Lamba,11,ZM,1,8.3966384945606e-4
2,q83,312,Bisa,11,ZM,10,0.008934083841946251
2,q83,313,Lala,11,ZM,19,0.015458939266619032
2,q83,314,Nsenga,11,ZM,9,0.008299585121035853
2,q83,315,Lenje,11,ZM,7,0.005747159045371618
2,q83,316,Ngoni,11,ZM,36,0.034625450512803274
2,q83,317,Namwanga,11,ZM,8,0.006235857105504231
2,q83,318,Lambya,11,ZM,2,0.0017872034239184477
2,q83,319,Soli,11,ZM,2,0.0016736921695532235
2,q83,320,Afrikaans,6,NA,137,0.11426188490408674
2,q83,321,Ovambo languages,6,NA,586,0.48874061718098416
2,q83,323,kavango languages,6,NA,96,0.08006672226855713
2,q83,324,Herero languages,6,NA,125,0.1042535446205171
2,q83,325,Caprivi languages,6,NA,65,0.05421184320266889
2,q83,326,Nama / Damara,6,NA,160,0.13344453711426188
2,q83,327,Tswana,6,NA,6,0.0050041701417848205
2,q83,328,German,6,NA,9,0.007506255212677231
2,q83,380,Kalejin,14,KE,280,0.11706615651502099
2,q83,381,Kamba,14,KE,270,0.11357540131498756
2,q83,382,Kikuyu,14,KE,450,0.19463098855147462
2,q83,383,Kisii,14,KE,134,0.05774049478415407
2,q83,384,Luhya,14,KE,354,0.15273490531649994
2,q83,385,Luo,14,KE,284,0.12364861101125459
2,q83,386,Maasai/Samburu,14,KE,53,0.022105198071918325
2,q83,387,Mijikenda,14,KE,105,0.04272081046400985
2,q83,388,Somali,14,KE,120,0.031197010094805112
2,q83,389,Taita,14,KE,26,0.010516023107830749
2,q83,390,Turkana,14,KE,35,0.014616002582160456
2,q83,391,Meru,14,KE,132,0.055192580167355836
2,q83,392,Embu,14,KE,32,0.01351699280466873
2,q83,393,Borana,14,KE,21,0.008043846004412795
2,q83,394,Kuria,14,KE,17,0.007424234228281379
2,q83,395,Teso,14,KE,3,0.0013204727332835162
2,q83,396,Pokot,14,KE,1,4.074854886557696e-4
2,q83,397,Bajuni,14,KE,7,0.00277146673962579
2,q83,399,Gujarati,14,KE,6,0.0025173454447310287
2,q83,440,Mambwe,11,ZM,7,0.005063752903770723
2,q83,441,Chikunda,11,ZM,3,0.0019133593816446645
2,q83,442,Swaka,11,ZM,1,8.340283200971635e-4
2,q83,443,Luchazi,11,ZM,1,8.340283200971635e-4
2,q83,444,Aushi,11,ZM,28,0.022372411855097724
2,q83,445,Chishinga,11,ZM,1,7.943127255224567e-4
2,q83,446,Goba,11,ZM,2,0.0016757789084101068
2,q83,447,Nkoya,11,ZM,2,0.0017298364539772044
2,q83,800,Berom,7,NG,4,0.001799836745334373
2,q83,801,Chip,7,NG,2,8.980897055849705e-4
2,q83,802,Jarawa,7,NG,8,0.0036143028273264758
2,q83,805,Gbagyi,7,NG,7,0.0031433139695473964
2,q83,806,Jaba,7,NG,4,0.001789746127425748
2,q83,807,Esan,7,NG,8,0.002255652608674524
2,q83,809,Mgas,7,NG,1,4.4904485279248523e-4
2,q83,995,Other,1,BW,8,0.006666666666666667
2,q83,995,Other,2,GH,255,0.2125
2,q83,995,Other,14,KE,3,0.0013038423136788088
2,q83,995,Other,15,MZ,9,0.006562206334439477
2,q83,995,Other,7,NG,287,0.10592853909240675
2,q83,995,Other,16,SN,60,0.05
2,q83,995,Other,9,TZ,4,0.0034131050312867965
2,q83,995,Other,10,UG,12,0.005263038222428525
2,q83,995,Other,8,ZA,3,0.0015591735747775624
2,q83,995,Other,11,ZM,52,0.04321686047498448
2,q97,-1,Missing,14,KE,20,0.007871876390698163
2,q97,-1,Missing,4,MW,1,8.333333333333334e-4
2,q97,-1,Missing,15,MZ,29,0.02350634789732087
2,q97,-1,Missing,6,NA,30,0.025020850708924104
2,q97,-1,Missing,16,SN,13,0.010833333333333334
2,q97,1,English,1,BW,115,0.09583333333333334
2,q97,1,English,2,GH,121,0.10083333333333333
2,q97,1,English,14,KE,625,0.2637067445048582
2,q97,1,English,4,MW,12,0.01
2,q97,1,English,6,NA,593,0.4945788156797331
2,q97,1,English,7,NG,1115,0.43780825370452636
2,q97,1,English,16,SN,21,0.0175
2,q97,1,English,10,UG,491,0.1982580773291558
2,q97,1,English,8,ZA,812,0.34569632902242303
2,q97,1,English,11,ZM,460,0.37699385989935397
2,q97,1,English,12,ZW,102,0.09239130434782608
2,q97,2,French,14,KE,2,8.811964056780316e-4
2,q97,2,French,5,ML,122,0.0950896336710834
2,q97,2,French,16,SN,153,0.1275
2,q97,3,Portuguese,13,CV,7,0.004328242414751437
2,q97,3,Portuguese,14,KE,2,8.811964056780316e-4
2,q97,3,Portuguese,15,MZ,649,0.34140506704532625
2,q97,3,Portuguese,16,SN,2,0.0016666666666666668
2,q97,3,Portuguese,8,ZA,3,0.0014419739606371521
2,q97,3,Portuguese,11,ZM,1,0.0010080866943881612
2,q97,4,Kiswahili,14,KE,749,0.31490600438339406
2,q97,4,Kiswahili,9,TZ,1223,1
2,q97,50,Crioulo,13,CV,1261,0.9956717575852486
2,q97,60,Luganda,10,UG,605,0.2847571402540208
2,q97,61,Lusoga,10,UG,207,0.086233339769471
2,q97,62,Ateso,10,UG,89,0.037056169933525646
2,q97,63,Rutoro,10,UG,129,0.05367961662092961
2,q97,64,Rukiga,10,UG,141,0.058597649573098966
2,q97,65,Lumasaba,10,UG,33,0.013714343517108268
2,q97,66,Luo,10,UG,215,0.07488618956920608
2,q97,67,Lugbara,10,UG,79,0.027516320818452466
2,q97,68,Alur,10,UG,79,0.027583599127176145
2,q97,69,Madi,10,UG,8,0.0028537411764150643
2,q97,70,Runyankole,10,UG,295,0.12308092669796705
2,q97,71,Runyoro,10,UG,10,0.00415586167185099
2,q97,72,Rukonjo,10,UG,8,0.003324689337480792
2,q97,73,Samia-Lugwe,10,UG,7,0.0029091031702956935
2,q97,76,Kakwa,10,UG,4,0.0013932314338456946
2,q97,80,National language,15,MZ,69,0.04020684338623856
2,q97,81,Emakhuwa,15,MZ,204,0.2984031862136611
2,q97,82,Cisena,15,MZ,79,0.05593514746648876
2,q97,83,Cindau,15,MZ,32,0.014385741870591306
2,q97,84,Cinyanja,15,MZ,29,0.022999873239913548
2,q97,85,Xichangana,15,MZ,181,0.0984006959602774
2,q97,86,Cicopi,15,MZ,10,0.00835327695072195
2,q97,87,Gitonga,15,MZ,7,0.0065578833259833545
2,q97,88,Shimakonde,15,MZ,10,0.006499712371658714
2,q97,89,Echuwabu,15,MZ,14,0.036258172695621385
2,q97,90,Ajaua,15,MZ,11,0.004134694788991706
2,q97,91,Cinyungwe,15,MZ,31,0.017771153051020325
2,q97,92,Citshwa,15,MZ,20,0.00960924330148209
2,q97,93,Chitewe,15,MZ,6,0.0024285034761523804
2,q97,94,Xirhonga,15,MZ,8,0.0026293912774640205
2,q97,95,Xibarue,15,MZ,4,0.004515289296148946
2,q97,96,Cimanyika,15,MZ,1,0.0013610149521449024
2,q97,97,Chichewa,15,MZ,4,0.003244937297531287
2,q97,98,Shona,15,MZ,1,4.771085625600218e-4
2,q97,100,Afrikaans,8,ZA,372,0.13840234046838307
2,q97,101,Ndebele,8,ZA,12,0.00367642821628632
2,q97,102,Xhosa,8,ZA,255,0.10890005830458757
2,q97,103,Pedi/Spedi/North Sotho,8,ZA,173,0.06946581027316928
2,q97,104,Sesotho/Sotho/South sotho,8,ZA,168,0.07487149237079661
2,q97,105,Setswana/Tswana,8,ZA,119,0.04034147065369049
2,q97,106,Shangaan,8,ZA,37,0.01598522600435555
2,q97,107,Swazi,8,ZA,42,0.0163501119420656
2,q97,108,Venda,8,ZA,18,0.0099427182686142
2,q97,109,Zulu,8,ZA,389,0.1749260405149912
2,q97,120,Akan,2,GH,801,0.6675
2,q97,121,Dagbani,2,GH,52,0.043333333333333335
2,q97,122,Ewe,2,GH,73,0.060833333333333336
2,q97,123,Ga,2,GH,59,0.049166666666666664
2,q97,124,Hausa,2,GH,14,0.011666666666666667
2,q97,140,Tumbuka,4,MW,145,0.12083333333333333
2,q97,143,Chewa,4,MW,1006,0.8383333333333334
2,q97,144,Yao,4,MW,32,0.02666666666666667
2,q97,146,Lomwe,4,MW,4,0.0033333333333333335
2,q97,164,Bambara,5,ML,934,0.7279812938425565
2,q97,165,Peuhl,5,ML,27,0.021044427123928292
2,q97,166,Soninke,5,ML,12,0.009353078721745909
2,q97,167,Sonrhai,5,ML,97,0.07560405300077942
2,q97,168,Malinke,5,ML,10,0.00779423226812159
2,q97,169,Khassonke,5,ML,14,0.010911925175370226
2,q97,171,Senufo,5,ML,5,0.003897116134060795
2,q97,172,Mianka,5,ML,3,0.002338269680436477
2,q97,176,Dogon,5,ML,14,0.010911925175370226
2,q97,177,Tamasheq,5,ML,45,0.03507404520654715
2,q97,180,Sesotho,3,LS,1200,1
2,q97,220,Wolof,16,SN,884,0.7366666666666667
2,q97,221,Serer,16,SN,24,0.02
2,q97,222,Mandinka,16,SN,10,0.008333333333333333
2,q97,223,Pulaar,16,SN,82,0.06833333333333333
2,q97,224,Diola,16,SN,6,0.005
2,q97,225,Soninke,16,SN,3,0.0025
2,q97,240,Setswana,1,BW,1085,0.9041666666666667
2,q97,260,Hausa,7,NG,658,0.2942206801415021
2,q97,261,Yoruba,7,NG,270,0.12128090765017478
2,q97,262,Igbo,7,NG,134,0.05943901131483227
2,q97,263,Tiv,7,NG,41,0.018418178344538086
2,q97,264,Ijaw,7,NG,23,0.006655746860811859
2,q97,265,Kanuri,7,NG,14,0.0063291279742781
2,q97,266,Nupe,7,NG,2,5.63913152168631e-4
2,q97,267,Ibibio,7,NG,25,0.007048914402107887
2,q97,268,Efik,7,NG,8,0.002255652608674524
2,q97,269,Edo,7,NG,11,0.003272267947800072
2,q97,270,Igala/Idoma,7,NG,2,8.949554361039649e-4
2,q97,271,Urhobo,7,NG,3,0.0013498487286638982
2,q97,272,Ebira,7,NG,4,0.001799836745334373
2,q97,273,Fulani,7,NG,13,0.005848789850110214
2,q97,277,Gwari,7,NG,1,4.4904485279248523e-4
2,q97,279,Pidgin English,7,NG,81,0.023334702183999752
2,q97,280,Shona,12,ZW,794,0.7192028985507246
2,q97,281,Ndebele,12,ZW,208,0.18840579710144928
2,q97,300,Bemba,11,ZM,378,0.3099051322560701
2,q97,301,Chewa,11,ZM,18,0.017815301964794826
2,q97,302,kaonda,11,ZM,19,0.01561196761681878
2,q97,303,Lozi,11,ZM,76,0.06289963525130887
2,q97,304,Lunda,11,ZM,5,0.004100420169038975
2,q97,305,Luvale,11,ZM,10,0.008517528397473724
2,q97,306,Nyanja,11,ZM,121,0.10998209688986561
2,q97,307,Tonga,11,ZM,95,0.07886973045863577
2,q97,308,Tumbuka,11,ZM,6,0.0057369288539973065
2,q97,309,Senga,11,ZM,8,0.00769439332126535
2,q97,320,Afrikaans,6,NA,102,0.08507089241034195
2,q97,321,Oshiwambo,6,NA,474,0.39532944120100083
2,q97,380,kalenjin,14,KE,41,0.01709321676980163
2,q97,381,Kamba,14,KE,180,0.07552440709264525
2,q97,382,Kikuyu,14,KE,139,0.06120767123002191
2,q97,383,Kisii,14,KE,75,0.0325181890782134
2,q97,384,Luhya,14,KE,71,0.03183711854122428
2,q97,385,Luo,14,KE,189,0.08228169036976528
2,q97,386,Maasai/Samburu,14,KE,8,0.002118916624341937
2,q97,388,Somali,14,KE,92,0.022445671882068696
2,q97,389,Taita,14,KE,1,3.959238199465415e-4
2,q97,390,Turkana,14,KE,29,0.012110402139504376
2,q97,391,Meru/Kimeru,14,KE,97,0.04048712465272535
2,q97,392,Embu,14,KE,9,0.003776018167096543
2,q97,393,English and Kikuyu,14,KE,18,0.007901870145997058
2,q97,394,English and Kamba,14,KE,6,0.0025173454447310287
2,q97,395,English and Kiswahili,14,KE,28,0.012124528392000017
2,q97,396,Kiswahili and Kamba,14,KE,1,4.542092469103002e-4
2,q97,397,"English, Kiswahili, and Kamba",14,KE,2,8.737668210321382e-4
2,q97,398,"English, Kiswahili and Kikuyu",14,KE,2,8.609622354366615e-4
2,q97,399,"English, Kiswahili and Meru",14,KE,1,4.195575741218381e-4
2,q97,480,Kiswahili and Luhya,14,KE,2,9.705451714629803e-4
2,q97,481,"English, Kiswahili and Kalenjin",14,KE,3,0.0012426856362077957
2,q97,482,Kiswahili and kalenjin,14,KE,1,4.1760007377601304e-4
2,q97,483,English and Luo,14,KE,1,4.074854886557696e-4
2,q97,484,Kiswahili and Kikuyu,14,KE,3,0.0013484752382306251
2,q97,806,Taba,7,NG,1,4.4904485279248523e-4
2,q97,807,Esan,7,NG,1,2.819565760843155e-4
2,q97,995,Other,2,GH,80,0.06666666666666667
2,q97,995,Other,14,KE,1,4.1760007377601304e-4
2,q97,995,Other,15,MZ,1,9.167155727010841e-4
2,q97,995,Other,7,NG,21,0.008299166672703877
2,q97,995,Other,16,SN,2,0.0016666666666666668
2,q97,995,Other,11,ZM,1,8.649182269886022e-4
3,q103,-1,Missing,1,BJ,1,8.347245409015025e-4
3,q103,-1,Missing,5,KE,1,9.058432409760482e-4
3,q103,-1,Missing,6,LS,1,8.333333673611125e-4
3,q103,-1,Missing,10,MZ,6,0.005008347245409015
3,q103,-1,Missing,13,SN,1,8.333333333333334e-4
3,q103,1,English,1,BJ,2,0.001669449081803005
3,q103,1,English,2,BW,106,0.08833333333333333
3,q103,1,English,4,GH,160,0.1336675020885547
3,q103,1,English,5,KE,341,0.2352278623548762
3,q103,1,English,6,LS,1,8.333333673611125e-4
3,q103,1,English,8,MW,14,0.011666666666666667
3,q103,1,English,11,NA,500,0.4166666666666667
3,q103,1,English,12,NG,1157,0.4597431347992464
3,q103,1,English,13,SN,3,0.0025
3,q103,1,English,16,UG,641,0.21323975442619456
3,q103,1,English,14,ZA,614,0.25072573347672816
3,q103,1,English,17,ZM,408,0.34
3,q103,1,English,18,ZW,99,0.09446564885496184
3,q103,2,French,1,BJ,257,0.21452420701168615
3,q103,2,French,9,ML,105,0.08645572584673175
3,q103,2,French,13,SN,183,0.1525
3,q103,3,Portuguese,3,CV,10,0.008362723095009083
3,q103,3,Portuguese,10,MZ,602,0.5025041736227045
3,q103,4,Kiswahili,5,KE,510,0.4227519260076533
3,q103,4,Kiswahili,10,MZ,1,8.347245409015025e-4
3,q103,4,Kiswahili,15,TZ,1304,1
3,q103,100,Afrikaans,14,ZA,219,0.08982865780884447
3,q103,101,Ndebele,14,ZA,22,0.009507316499207672
3,q103,102,Xhosa,14,ZA,393,0.1326179087701266
3,q103,103,Pedi/Spedi/ North Sotho,14,ZA,132,0.07231331743926556
3,q103,104,Sesotho/Sotho/ South Sotho,14,ZA,198,0.08029210543313033
3,q103,105,Setswana/ Tswana,14,ZA,165,0.0784753418949093
3,q103,106,Shangaan,14,ZA,28,0.015358901332892886
3,q103,107,Swazi,14,ZA,56,0.02497550341427031
3,q103,108,Venda,14,ZA,37,0.020521544298804994
3,q103,109,Zulu,14,ZA,463,0.1958560720279293
3,q103,110,English + Afrikaans,14,ZA,23,0.007241984241983517
3,q103,111,English + Ndebele,14,ZA,3,0.0014173154498081171
3,q103,112,English + Xhosa,14,ZA,15,0.005082471507721893
3,q103,113,English + Pedi/N. Sotho,14,ZA,5,0.002588325691040055
3,q103,114,English + Sesotho/S. Sotho,14,ZA,4,0.002751343088800198
3,q103,115,English + Setswana,14,ZA,6,0.002521989505847084
3,q103,117,English + Venda,14,ZA,1,6.430421939444721e-4
3,q103,118,English + Zulu,14,ZA,8,0.0031012332659869444
3,q103,120,Fon,1,BJ,546,0.4557595993322204
3,q103,121,Adja,1,BJ,44,0.03672787979966611
3,q103,122,Bariba,1,BJ,101,0.08430717863105175
3,q103,123,Dendi,1,BJ,55,0.045909849749582635
3,q103,124,Yoruba,1,BJ,73,0.06093489148580968
3,q103,125,Otamari,1,BJ,64,0.05342237061769616
3,q103,126,Peulh,1,BJ,32,0.02671118530884808
3,q103,127,Yoa,1,BJ,23,0.019198664440734557
3,q103,140,Setswana,2,BW,1094,0.9116666666666666
3,q103,165,Creole,3,CV,1246,0.9916372769049908
3,q103,180,AKAN,4,GH,751,0.6274018379281537
3,q103,181,EWE,4,GH,70,0.05847953216374269
3,q103,182,GA,4,GH,49,0.04093567251461988
3,q103,183,DAGBANI,4,GH,1,8.35421888053467e-4
3,q103,184,HUSA,4,GH,20,0.01670843776106934
3,q103,185,OTHER,4,GH,146,0.12197159565580618
3,q103,200,Kikuyu,5,KE,86,0.07319199119433888
3,q103,201,Luo,5,KE,92,0.07122217042444132
3,q103,202,Luhya,5,KE,22,0.018418808043299623
3,q103,203,Kamba,5,KE,75,0.06628981725321875
3,q103,204,Meru/Embu,5,KE,32,0.0269206785555797
3,q103,205,Kisii,5,KE,44,0.04026936525082183
3,q103,206,Kalenjin,5,KE,8,0.007380927260355467
3,q103,210,Somali,5,KE,46,0.02077444497750557
3,q103,211,Mijikenda,5,KE,1,8.572938560008899e-4
3,q103,212,Gunya,5,KE,1,4.977214381706432e-4
3,q103,213,Giriama,5,KE,3,0.00257188156800267
3,q103,214,Kiswahili/Luhya,5,KE,6,0.004943772573413164
3,q103,215,English/Swahili,5,KE,3,0.0022262428504850195
3,q103,216,Sabaot,5,KE,1,9.058432409760482e-4
3,q103,217,Burji,5,KE,1,5.138086854315359e-4
3,q103,218,Kuria,5,KE,2,0.0013894872871283086
3,q103,219,Maragoli,5,KE,2,0.0018304256932191742
3,q103,220,Sesotho,6,LS,1158,0.9974999998979167
3,q103,221,Seputi,6,LS,1,8.333333673611125e-4
3,q103,240,malg officiel,7,MG,683,0.5389108261568704
3,q103,241,dialect malg,7,MG,665,0.45928228856527153
3,q103,260,Tumbuka,8,MW,76,0.06333333333333334
3,q103,263,Chewa,8,MW,1095,0.9125
3,q103,264,Yao,8,MW,15,0.0125
3,q103,280,Bambara,9,ML,890,0.7314885754370982
3,q103,281,Peuhl/Fulfulde,9,ML,32,0.026184747150086004
3,q103,283,Mianka,9,ML,1,7.583341897270699e-4
3,q103,285,Sonink,9,ML,16,0.013427433040484354
3,q103,286,Malink,9,ML,11,0.009175626931067316
3,q103,287,Khasonk,9,ML,4,0.0033329136769212125
3,q103,288,Dogon,9,ML,52,0.042520899455906806
3,q103,289,Bobo,9,ML,10,0.007979056197922375
3,q103,292,Maure,9,ML,1,8.391434453558334e-4
3,q103,293,Kakolo,9,ML,1,8.412099469635953e-4
3,q103,294,Samoko,9,ML,1,7.972276800816118e-4
3,q103,295,Sonrha,9,ML,87,0.07108090985765207
3,q103,296,Bella,9,ML,1,7.979056197922375e-4
3,q103,297,Tamasheq,9,ML,32,0.004320291524209524
3,q103,300,Makua,10,MZ,269,0.22454090150250416
3,q103,301,Sena,10,MZ,37,0.030884808013355594
3,q103,302,Ndau,10,MZ,37,0.030884808013355594
3,q103,303,Nyanja,10,MZ,22,0.018363939899833055
3,q103,304,Changana,10,MZ,143,0.11936560934891485
3,q103,305,Chope,10,MZ,10,0.008347245409015025
3,q103,306,Bitonga,10,MZ,10,0.008347245409015025
3,q103,307,Makonde,10,MZ,11,0.009181969949916527
3,q103,308,Chuabo,10,MZ,27,0.022537562604340568
3,q103,309,Ajua,10,MZ,9,0.007512520868113523
3,q103,310,Quimuane,10,MZ,3,0.0025041736227045075
3,q103,312,Nhungue,10,MZ,11,0.009181969949916527
3,q103,320,Nama/Damara,11,NA,23,0.019166666666666665
3,q103,321,Afrikaans,11,NA,69,0.0575
3,q103,322,Rukwangali,11,NA,5,0.004166666666666667
3,q103,323,Silozi,11,NA,8,0.006666666666666667
3,q103,324,Masubia,11,NA,1,8.333333333333334e-4
3,q103,326,Oshiwambo,11,NA,334,0.2783333333333333
3,q103,327,Otjiherero,11,NA,27,0.0225
3,q103,328,Setswana,11,NA,2,0.0016666666666666668
3,q103,331,Mbukushu/Thimbukushu,11,NA,2,0.0016666666666666668
3,q103,332,English and Oshiwambo,11,NA,124,0.10333333333333333
3,q103,333,English and Afrikaans,11,NA,62,0.051666666666666666
3,q103,334,Afrikaans and Oshiwambo,11,NA,18,0.015
3,q103,335,English and local languages,11,NA,7,0.005833333333333334
3,q103,336,Afrikaans and local languages,11,NA,5,0.004166666666666667
3,q103,337,"English, Afrikaans and local languages",11,NA,10,0.008333333333333333
3,q103,338,More than one local language,11,NA,3,0.0025
3,q103,340,Hausa,12,NG,662,0.30771820312006654
3,q103,341,Igbo,12,NG,140,0.0627451197864526
3,q103,342,Yoruba,12,NG,272,0.12352406903241955
3,q103,343,Pidgin English,12,NG,132,0.046269473261814936
3,q103,360,Wolof,13,SN,853,0.7108333333333333
3,q103,361,Pular,13,SN,127,0.10583333333333333
3,q103,362,Serer,13,SN,15,0.0125
3,q103,363,Mandinka,13,SN,4,0.0033333333333333335
3,q103,364,Sonike,13,SN,2,0.0016666666666666668
3,q103,365,Diola,13,SN,10,0.008333333333333333
3,q103,366,Manjack,13,SN,1,8.333333333333334e-4
3,q103,367,Bamabara,13,SN,1,8.333333333333334e-4
3,q103,406,Alur,16,UG,21,0.00925526277197099
3,q103,407,Ateso,16,UG,112,0.049172671581697955
3,q103,413,Luo,16,UG,255,0.11066069619240614
3,q103,414,Lugbara,16,UG,69,0.03282274890678328
