from,to,distance
ksp,fon,6
ksp,fye,6
ksp,ga,6
ksp,gad,6
ksp,gdi,6
ksp,gho,6
ksp,gok,6
ksp,grb,6
ksp,gue,6
ksp,gun,6
ksp,gus,6
ksp,guw,6
ksp,gwa,6
ksp,gwo,6
ksp,heh,6
ksp,hem,6
ksp,her,6
ksp,hnd,6
ksp,hol,6
ksp,hya,6
ksp,ibi,6
ksp,ido,6
ksp,ifm,6
ksp,igb,6
ksp,ige,6
ksp,ila,6
ksp,ise,6
ksp,iso,6
ksp,izi,6
ksp,jar,6
ksp,jms,6
ksp,juk,6
ksp,kan,6
ksp,kba,6
ksp,kga,6
ksp,kgm,6
ksp,kgr,6
ksp,kik,6
ksp,kil,6
ksp,kin,6
ksp,kla,6
ksp,klz,6
ksp,kmi,6
ksp,koh,6
ksp,kon,6
ksp,kou,6
ksp,kpa,6
ksp,kpo,6
ksp,krg,6
ksp,kte,6
ksp,kwn,6
ksp,kwy,6
ksp,kyg,6
ksp,kyo,6
ksp,lbu,6
ksp,lda,6
ksp,ldo,6
ksp,leb,6
ksp,leg,6
ksp,lgi,6
ksp,lin,6
ksp,llm,6
ksp,lmb,6
ksp,lns,6
ksp,loz,6
ksp,luc,6
ksp,luv,6
ksp,luy,6
ksp,mbe,6
ksp,mbi,6
ksp,mbl,6
ksp,mbz,6
ksp,mdw,6
ksp,mdz,6
ksp,mgk,6
ksp,mgo,6
ksp,mhu,6
ksp,mit,6
ksp,mkd,6
ksp,mkq,6
ksp,mkz,6
ksp,mla,6
ksp,mmw,6
ksp,mpo,6
ksp,mtb,6
ksp,mua,6
ksp,mud,6
ksp,mwe,6
ksp,nbe,6
ksp,nbo,6
ksp,ndb,6
ksp,nde,6
ksp,ndo,6
ksp,ndu,6
ksp,ney,6
ksp,nge,6
ksp,ngo,6
ksp,nke,6
ksp,nkn,6
ksp,nko,6
ksp,nng,6
ksp,non,6
ksp,nse,6
ksp,nto,6
ksp,nup,6
ksp,nyh,6
ksp,nym,6
ksp,obg,6
ksp,obo,6
ksp,ogb,6
ksp,oku,6
ksp,ora,6
ksp,png,6
ksp,pog,6
ksp,pre,6
ksp,rga,6
ksp,rim,6
ksp,rnd,6
ksp,rny,6
ksp,rru,6
ksp,sen,6
ksp,ses,6
ksp,sge,6
ksp,sgl,6
ksp,sgu,6
ksp,shm,6
ksp,shn,6
ksp,skm,6
ksp,sku,6
ksp,sme,6
ksp,stn,6
ksp,sub,6
ksp,swa,6
ksp,swt,6
ksp,tal,6
ksp,tbw,6
ksp,tet,6
ksp,tgo,6
ksp,tik,6
ksp,tiv,6
ksp,tki,6
ksp,tks,6
ksp,tnn,6
ksp,tok,6
ksp,toz,6
ksp,tsn,6
ksp,tsw,6
ksp,umb,6
ksp,urh,6
ksp,vat,6
ksp,ven,6
ksp,vif,6
ksp,wmn,6
ksp,wob,6
ksp,xho,6
ksp,yak,6
ksp,yao,6
ksp,yba,6
ksp,yem,6
ksp,yey,6
ksp,yns,6
ksp,yor,6
ksp,zno,6
ksp,zso,6
ksp,zul,6
ksp,bfd,7
ksp,bgs,7
ksp,blz,7
ksp,bsr,7
ksp,csk,7
ksp,def,7
ksp,dio,7
ksp,fbf,7
ksp,fgo,7
ksp,fgu,7
ksp,fli,7
ksp,fma,7
ksp,fni,7
ksp,fua,7
ksp,fum,7
ksp,fus,7
ksp,gol,7
ksp,ijo,7
ksp,kgi,7
ksp,kis,7
ksp,kss,7
ksp,mjk,7
ksp,mkn,7
ksp,ndt,7
ksp,noo,7
ksp,plr,7
ksp,tne,7
ksp,wlf,7
ksp,bam,8
ksp,bbf,8
ksp,bis,8
ksp,bnd,8
ksp,bnq,8
ksp,bok,8
ksp,boz,8
ksp,bus,8
ksp,dan,8
ksp,dbw,8
ksp,dyu,8
ksp,gro,8
ksp,jel,8
ksp,jom,8
ksp,kko,8
ksp,kpe,8
ksp,ktl,8
ksp,laf,8
ksp,lma,8
ksp,lok,8
ksp,man,8
ksp,maw,8
ksp,mde,8
ksp,mdk,8
ksp,mka,8
ksp,mkg,8
ksp,mnk,8
ksp,mro,8
ksp,msk,8
ksp,ori,8
ksp,otr,8
ksp,ras,8
ksp,snn,8
ksp,sus,8
ksp,tia,8
ksp,vai,8
ksp,wna,8
ksp,xas,8
ksr,let,2
ksr,tgn,2
ksr,wet,2
ksr,rti,3
ksr,tse,3
ksr,ttd,3
ksr,ttn,3
ksr,adz,4
ksr,aji,4
ksr,alk,4
ksr,all,4
ksr,aln,4
ksr,ama,4
ksr,aml,4
ksr,amq,4
ksr,anj,4
ksr,ari,4
ksr,ark,4
ksr,aro,4
ksr,arx,4
ksr,atc,4
ksr,aul,4
ksr,ayw,4
ksr,bik,4
ksr,bim,4
ksr,bnn,4
ksr,bui,4
ksr,bum,4
ksr,buu,4
ksr,bvi,4
ksr,cem,4
ksr,ckh,4
ksr,crl,4
ksr,cuu,4
ksr,dob,4
ksr,dre,4
ksr,erk,4
ksr,err,4
ksr,fij,4
ksr,fiw,4
ksr,frd,4
ksr,fue,4
ksr,fut,4
ksr,gap,4
ksr,gel,4
ksr,gmw,4
ksr,hal,4
ksr,haw,4
ksr,hoa,4
ksr,iaa,4
ksr,idn,4
ksr,irr,4
ksr,jab,4
ksr,kam,4
ksr,kap,4
ksr,kau,4
ksr,ked,4
ksr,kei,4
ksr,kel,4
ksr,keo,4
ksr,kkt,4
ksr,kkv,4
ksr,klv,4
ksr,koo,4
ksr,kos,4
ksr,kpn,4
ksr,kra,4
ksr,krb,4
ksr,krr,4
ksr,kwa,4
ksr,kwr,4
ksr,lab,4
ksr,lau,4
ksr,len,4
ksr,lew,4
ksr,lga,4
ksr,lgu,4
ksr,lmh,4
ksr,lmu,4
ksr,lnw,4
ksr,lon,4
ksr,lou,4
ksr,lrk,4
ksr,mae,4
ksr,mao,4
ksr,mke,4
ksr,mlu,4
ksr,mmb,4
ksr,mng,4
ksr,mnm,4
ksr,mnv,4
ksr,moa,4
ksr,mok,4
ksr,mor,4
ksr,mrq,4
ksr,msh,4
ksr,msm,4
ksr,msn,4
ksr,mtk,4
ksr,mtu,4
ksr,mus,4
ksr,muy,4
ksr,mwo,4
ksr,mxe,4
ksr,mya,4
ksr,nak,4
ksr,nal,4
ksr,nau,4
ksr,nbb,4
ksr,nbk,4
ksr,ndr,4
ksr,neh,4
ksr,nel,4
ksr,ngd,4
ksr,ngu,4
ksr,nif,4
ksr,niu,4
ksr,nkr,4
ksr,nne,4
ksr,nnm,4
ksr,nua,4
ksr,nyl,4
ksr,pat,4
ksr,pgl,4
ksr,pil,4
ksr,plh,4
ksr,pms,4
ksr,poa,4
ksr,poh,4
ksr,psw,4
ksr,pta,4
ksr,ptp,4
ksr,pul,4
ksr,rag,4
ksr,rap,4
ksr,rnn,4
ksr,ror,4
ksr,rot,4
ksr,rov,4
ksr,saa,4
ksr,sak,4
ksr,sam,4
ksr,saw,4
ksr,sea,4
ksr,sik,4
ksr,sio,4
ksr,sir,4
ksr,sis,4
ksr,slb,4
ksr,sng,4
ksr,sob,4
ksr,son,4
ksr,sru,4
ksr,sud,4
ksr,sur,4
ksr,swi,4
ksr,tab,4
ksr,taf,4
ksr,tah,4
ksr,tak,4
ksr,taw,4
ksr,tbt,4
ksr,teo,4
ksr,tga,4
ksr,tgk,4
ksr,tgw,4
ksr,tin,4
ksr,tke,4
ksr,tla,4
ksr,tmm,4
ksr,tng,4
ksr,tnk,4
ksr,tns,4
ksr,toq,4
ksr,tua,4
ksr,tum,4
ksr,tvl,4
ksr,uli,4
ksr,ura,4
ksr,vnm,4
ksr,wed,4
ksr,wll,4
ksr,wol,4
ksr,wrp,4
ksr,xar,4
ksr,yap,4
ksr,ymd,4
ksr,ace,5
ksr,agc,5
ksr,agd,5
ksr,akl,5
ksr,alx,5
ksr,atb,5
ksr,baj,5
ksr,bal,5
ksr,bat,5
ksr,bbm,5
ksr,beg,5
ksr,bgg,5
ksr,bgz,5
ksr,biq,5
ksr,bit,5
ksr,bjs,5
ksr,bkd,5
ksr,bkl,5
ksr,bkr,5
ksr,blg,5
ksr,blk,5
ksr,bnt,5
ksr,btk,5
ksr,bto,5
ksr,bug,5
ksr,bwc,5
ksr,ceb,5
ksr,cha,5
ksr,chw,5
ksr,cme,5
ksr,crh,5
ksr,daa,5
ksr,dca,5
ksr,eml,5
ksr,gay,5
ksr,grt,5
ksr,hil,5
ksr,hnn,5
ksr,iba,5
ksr,ibn,5
ksr,ifu,5
ksr,ilo,5
ksr,ind,5
ksr,inj,5
ksr,isn,5
ksr,itw,5
ksr,iva,5
ksr,ivs,5
ksr,jav,5
ksr,kag,5
ksr,kao,5
ksr,kbr,5
ksr,kjo,5
ksr,kky,5
ksr,kli,5
ksr,klt,5
ksr,kpm,5
ksr,ktp,5
ksr,kuy,5
ksr,kuz,5
ksr,lje,5
ksr,lmp,5
ksr,lud,5
ksr,mal,5
ksr,mdr,5
ksr,mel,5
ksr,mgd,5
ksr,mgn,5
ksr,min,5
ksr,mks,5
ksr,mly,5
ksr,mmn,5
ksr,mms,5
ksr,mmu,5
ksr,mna,5
ksr,mnr,5
ksr,mnt,5
ksr,mrn,5
ksr,mta,5
ksr,mwb,5
ksr,myk,5
ksr,myn,5
ksr,nia,5
ksr,npu,5
ksr,nrm,5
ksr,olm,5
ksr,pad,5
ksr,pal,5
ksr,plp,5
ksr,pna,5
ksr,pnn,5
ksr,rad,5
ksr,rej,5
ksr,rgn,5
ksr,sab,5
ksr,sbg,5
ksr,sgr,5
ksr,sim,5
ksr,skl,5
ksr,sly,5
ksr,smd,5
ksr,sun,5
ksr,tag,5
ksr,tat,5
ksr,tbo,5
ksr,tgb,5
ksr,tim,5
ksr,tld,5
ksr,tno,5
ksr,tnt,5
ksr,tor,5
ksr,trd,5
ksr,try,5
ksr,tsg,5
ksr,tst,5
ksr,tuk,5
ksr,uma,5
ksr,url,5
ksr,wlo,5
ksr,wwy,5
ksr,ykn,5
ksr,ymi,5
ksr,ami,6
ksr,ata,6
ksr,pai,6
ksr,ruk,6
ksr,see,6
ksr,sry,6
ksr,thw,6
ksr,tso,6
kss,bgs,3
kss,gol,3
kss,tne,3
kss,bfd,5
kss,blz,5
kss,bsr,5
kss,csk,5
kss,dio,5
kss,fbf,5
kss,fgo,5
kss,fgu,5
kss,fli,5
kss,fma,5
kss,fni,5
kss,fua,5
kss,fum,5
kss,fus,5
kss,kgi,5
kss,mjk,5
kss,mkn,5
kss,ndt,5
kss,noo,5
kss,plr,5
kss,wlf,5
kss,abd,6
kss,adi,6
kss,agb,6
kss,agh,6
kss,aiz,6
kss,ajg,6
kss,aka,6
kss,akn,6
kss,ald,6
kss,amo,6
kss,anu,6
kss,avk,6
kss,avt,6
kss,awk,6
kss,ayi,6
kss,bab,6
kss,baf,6
kss,bak,6
kss,bas,6
kss,bbl,6
kss,bbu,6
kss,bdu,6
kss,bee,6
kss,bem,6
kss,bet,6
kss,bfi,6
kss,bga,6
kss,bia,6
kss,bir,6
kss,bkn,6
kss,bku,6
kss,ble,6
kss,blu,6
kss,bmb,6
kss,bmn,6
kss,bni,6
kss,bnk,6
kss,bob,6
kss,bol,6
kss,brb,6
kss,bsh,6
kss,bub,6
kss,buj,6
kss,buk,6
kss,buw,6
kss,buy,6
kss,cga,6
kss,cic,6
kss,cil,6
kss,com,6
kss,cum,6
kss,day,6
kss,dbd,6
kss,ddj,6
kss,dds,6
kss,def,6
kss,deg,6
kss,dga,6
kss,dgb,6
kss,dgo,6
kss,dma,6
kss,dng,6
kss,dok,6
kss,doy,6
kss,dts,6
kss,dua,6
kss,duk,6
kss,dym,6
kss,ebi,6
kss,efi,6
kss,ega,6
kss,egn,6
kss,eja,6
kss,eko,6
kss,eny,6
kss,ets,6
kss,ewa,6
kss,ewe,6
kss,ewo,6
kss,fef,6
kss,fio,6
kss,fon,6
kss,fye,6
kss,ga,6
kss,gad,6
kss,gbb,6
kss,gbk,6
kss,gdi,6
kss,gho,6
kss,gir,6
kss,gok,6
kss,grb,6
kss,grm,6
kss,grn,6
kss,gue,6
kss,gun,6
kss,gus,6
kss,gut,6
kss,guw,6
kss,gwa,6
kss,gwo,6
kss,heh,6
kss,hem,6
kss,her,6
kss,hnd,6
kss,hol,6
kss,hya,6
kss,ibi,6
kss,ido,6
kss,ifm,6
kss,igb,6
kss,ige,6
kss,ijo,6
kss,ila,6
kss,ise,6
kss,iso,6
kss,izi,6
kss,jar,6
kss,jms,6
kss,juk,6
kss,kan,6
kss,kba,6
kss,kby,6
kss,kfe,6
kss,kga,6
kss,kgm,6
kss,kgr,6
kss,kik,6
kss,kil,6
kss,kin,6
kss,kir,6
kss,kkb,6
kss,kla,6
kss,klk,6
kss,klz,6
kss,kmi,6
kss,kni,6
kss,koh,6
kss,kon,6
kss,kou,6
kss,kow,6
kss,kpa,6
kss,kpo,6
kss,krg,6
kss,ksm,6
kss,ksp,6
kss,kte,6
kss,kwn,6
kss,kwy,6
kss,kyg,6
kss,kyo,6
kss,lbu,6
kss,lda,6
kss,ldo,6
kss,leb,6
kss,leg,6
kss,lgi,6
kss,lin,6
kss,llm,6
kss,lmb,6
kss,lnd,6
kss,lns,6
kss,lob,6
kss,loz,6
kss,lua,6
kss,luc,6
kss,luv,6
kss,luy,6
kss,lye,6
kss,ma,6
kss,mba,6
kss,mbe,6
kss,mbi,6
kss,mbl,6
kss,mbm,6
kss,mbz,6
kss,mdg,6
kss,mdo,6
kss,mdu,6
kss,mdw,6
kss,mdz,6
kss,mga,6
kss,mgk,6
kss,mgo,6
kss,mhu,6
kss,mit,6
kss,mkd,6
kss,mkq,6
kss,mkz,6
kss,mla,6
kss,mmi,6
kss,mmp,6
kss,mmw,6
kss,mnz,6
kss,moo,6
kss,mpo,6
kss,mtb,6
kss,mua,6
kss,mud,6
kss,mum,6
kss,mwe,6
kss,myg,6
kss,naf,6
kss,nbe,6
kss,nbm,6
kss,nbo,6
kss,ncm,6
kss,ndb,6
kss,nde,6
kss,ndg,6
kss,ndi,6
kss,ndo,6
kss,ndu,6
kss,ney,6
kss,ngb,6
kss,nge,6
kss,ngo,6
kss,nke,6
kss,nkn,6
kss,nko,6
kss,nng,6
kss,nnn,6
kss,non,6
kss,nrg,6
kss,nse,6
kss,ntn,6
kss,nto,6
kss,nup,6
kss,nyh,6
kss,nym,6
kss,nza,6
kss,obg,6
kss,obo,6
kss,ogb,6
kss,oku,6
kss,ora,6
kss,png,6
kss,pog,6
kss,pre,6
kss,rga,6
kss,rim,6
kss,rnd,6
kss,rny,6
kss,rru,6
kss,sen,6
kss,ses,6
kss,sge,6
kss,sgl,6
kss,sgu,6
kss,shm,6
kss,shn,6
kss,skm,6
kss,sku,6
kss,sle,6
kss,sme,6
kss,snd,6
kss,ssa,6
kss,stn,6
kss,sub,6
kss,sup,6
kss,swa,6
kss,swt,6
kss,tal,6
kss,tbw,6
kss,tem,6
kss,tet,6
kss,tgo,6
kss,tik,6
kss,tiv,6
kss,tki,6
kss,tks,6
kss,tmp,6
kss,tnn,6
kss,tny,6
kss,tok,6
kss,tou,6
kss,tow,6
kss,toz,6
kss,tpr,6
kss,tsn,6
kss,tsw,6
kss,umb,6
kss,urh,6
kss,vag,6
kss,vat,6
kss,ven,6
kss,vif,6
kss,wmn,6
kss,wob,6
kss,wwa,6
kss,xho,6
kss,xsm,6
kss,yak,6
kss,yao,6
kss,yba,6
kss,yem,6
kss,yey,6
kss,ygd,6
kss,ykm,6
kss,yns,6
kss,yor,6
kss,zan,6
kss,zno,6
kss,zso,6
kss,zul,6
kss,bam,7
kss,bbf,7
kss,bis,7
kss,bnd,7
kss,bnq,7
kss,bok,7
kss,boz,7
kss,bus,7
kss,dan,7
kss,dbw,7
kss,dyu,7
kss,gro,7
kss,jel,7
kss,jom,7
kss,kko,7
kss,kpe,7
kss,ktl,7
kss,laf,7
kss,lma,7
kss,lok,7
kss,man,7
kss,maw,7
kss,mde,7
kss,mdk,7
kss,mka,7
kss,mkg,7
kss,mnk,7
kss,mro,7
kss,msk,7
kss,ori,7
kss,otr,7
kss,ras,7
kss,snn,7
kss,sus,7
kss,tia,7
kss,vai,7
kss,wna,7
kss,xas,7
ksu,pol,1
ksu,cze,2
ksu,sou,2
ksu,srb,2
ksu,srl,2
ksu,svk,2
ksu,blr,3
ksu,bos,3
ksu,bul,3
ksu,mcd,3
ksu,rus,3
ksu,scr,3
ksu,slo,3
ksu,ukr,3
ksu,lat,4
ksu,lit,4
ksu,afr,5
ksu,alb,5
ksu,alt,5
ksu,arm,5
ksu,arw,5
ksu,arz,5
ksu,ass,5
ksu,ast,5
ksu,awd,5
ksu,bec,5
ksu,ben,5
ksu,bgi,5
ksu,bhi,5
ksu,bho,5
ksu,bkt,5
ksu,blc,5
ksu,bre,5
ksu,cln,5
ksu,crn,5
ksu,ctl,5
ksu,dar,5
ksu,dbr,5
ksu,dgi,5
ksu,dhi,5
ksu,dli,5
ksu,dmk,5
ksu,dom,5
ksu,dri,5
ksu,dsh,5
ksu,dut,5
ksu,duz,5
ksu,eng,5
ksu,far,5
ksu,fea,5
ksu,fno,5
ksu,fre,5
ksu,fri,5
ksu,frw,5
ksu,gae,5
ksu,gau,5
ksu,gba,5
ksu,gbe,5
ksu,gbl,5
ksu,gcy,5
ksu,ger,5
ksu,gha,5
ksu,gil,5
ksu,glc,5
ksu,gma,5
ksu,goj,5
ksu,gos,5
ksu,gpz,5
ksu,grk,5
ksu,grp,5
ksu,gtg,5
ksu,gth,5
ksu,gti,5
ksu,guj,5
ksu,gvi,5
ksu,gwe,5
ksu,gzu,5
ksu,hin,5
ksu,hlb,5
ksu,hwr,5
ksu,ice,5
ksu,ifi,5
ksu,ird,5
ksu,iri,5
ksu,irm,5
ksu,ish,5
ksu,ita,5
ksu,itb,5
ksu,itg,5
ksu,itn,5
ksu,itu,5
ksu,kal,5
ksu,kas,5
ksu,kbt,5
ksu,khw,5
ksu,kji,5
ksu,kkn,5
ksu,kkz,5
ksu,klh,5
ksu,klr,5
ksu,krd,5
ksu,ktz,5
ksu,kum,5
ksu,ldn,5
ksu,lge,5
ksu,lmn,5
ksu,lno,5
ksu,lur,5
ksu,lux,5
ksu,mai,5
ksu,mgh,5
ksu,mhi,5
ksu,mnx,5
ksu,mol,5
ksu,mwc,5
ksu,mzn,5
ksu,nep,5
ksu,occ,5
ksu,oko,5
ksu,orm,5
ksu,oss,5
ksu,oya,5
ksu,pan,5
ksu,por,5
ksu,pra,5
ksu,pro,5
ksu,prs,5
ksu,psh,5
ksu,rav,5
ksu,rbg,5
ksu,rbu,5
ksu,rka,5
ksu,rlo,5
ksu,rmc,5
ksu,rnr,5
ksu,rom,5
ksu,rsc,5
ksu,rsh,5
ksu,rsm,5
ksu,rsu,5
ksu,rwe,5
ksu,sav,5
ksu,sdh,5
ksu,skw,5
ksu,sna,5
ksu,snh,5
ksu,spa,5
ksu,spc,5
ksu,srd,5
ksu,swe,5
ksu,swv,5
ksu,taj,5
ksu,taz,5
ksu,tls,5
ksu,tmu,5
ksu,trw,5
ksu,tts,5
ksu,urd,5
ksu,vaf,5
ksu,vas,5
ksu,ved,5
ksu,wak,5
ksu,wec,5
ksu,wel,5
ksu,wgl,5
ksu,yaz,5
ksu,ydb,5
ksu,ydd,5
ksu,ydl,5
ksu,ygn,5
ksu,ylt,5
ksu,zaz,5
kta,kmo,1
kta,koi,1
kta,baa,2
kta,omi,2
kta,dag,3
kta,kmp,3
kta,mgi,3
kta,wer,3
kta,yar,3
kta,abv,4
kta,adg,4
kta,aga,4
kta,ahu,4
kta,ame,4
kta,amx,4
kta,ant,4
kta,ape,4
kta,ard,4
kta,asm,4
kta,auy,4
kta,awa,4
kta,awi,4
kta,bau,4
kta,bdw,4
kta,beb,4
kta,bin,4
kta,bmr,4
kta,bnm,4
kta,boa,4
kta,bon,4
kta,bry,4
kta,cve,4
kta,dad,4
kta,dni,4
kta,dun,4
kta,edo,4
kta,eip,4
kta,eka,4
kta,ena,4
kta,fas,4
kta,foe,4
kta,for,4
kta,gah,4
kta,gds,4
kta,gln,4
kta,gog,4
kta,grs,4
kta,guh,4
kta,ham,4
kta,hua,4
kta,iha,4
kta,ina,4
kta,kae,4
kta,kak,4
kta,kat,4
kta,kew,4
kta,kgl,4
kta,kim,4
kta,kiu,4
kta,kiw,4
kta,kll,4
kta,kln,4
kta,klq,4
kta,kmb,4
kta,kmn,4
kta,kmr,4
kta,kob,4
kta,krf,4
kta,krw,4
kta,kti,4
kta,ktn,4
kta,kyk,4
kta,mav,4
kta,mey,4
kta,mkj,4
kta,mni,4
kta,mom,4
kta,mpt,4
kta,mrd,4
kta,mri,4
kta,mug,4
kta,nab,4
kta,nmd,4
kta,nnd,4
kta,nnk,4
kta,oks,4
kta,ono,4
kta,orl,4
kta,oro,4
kta,paw,4
kta,pdp,4
kta,pis,4
kta,ria,4
kta,rum,4
kta,rwa,4
kta,sia,4
kta,slp,4
kta,sro,4
kta,sue,4
kta,suk,4
kta,syu,4
kta,tau,4
kta,tba,4
kta,tgp,4
kta,tif,4
kta,tlf,4
kta,tmg,4
kta,toa,4
kta,trr,4
kta,una,4
kta,usa,4
kta,usr,4
kta,wah,4
kta,wbn,4
kta,wnt,4
kta,woi,4
kta,wsk,4
kta,yal,4
kta,ygr,4
kta,yli,4
kta,yqy,4
kta,zim,4
ktb,ago,2
ktb,bdc,2
ktb,bro,2
ktb,bsm,2
ktb,cvc,2
ktb,gbc,2
ktb,gdl,2
ktb,gfr,2
ktb,hcr,2
ktb,hwc,2
ktb,iir,2
ktb,jcr,2
ktb,knq,2
ktb,lcr,2
ktb,mce,2
ktb,mcr,2
ktb,mds,2
ktb,meb,2
ktb,mlc,2
ktb,mqc,2
ktb,ndy,2
ktb,npi,2
ktb,npn,2
ktb,nub,2
ktb,pap,2
ktb,pri,2
ktb,san,2
ktb,sey,2
ktb,sra,2
ktb,srm,2
ktb,tay,2
ktb,tpi,2
ktc,kro,1
ktc,acl,2
ktc,any,2
ktc,bar,2
ktc,blj,2
ktc,cai,2
ktc,dat,2
ktc,ddf,2
ktc,did,2
ktc,din,2
ktc,gmz,2
ktc,igs,2
ktc,jlu,2
ktc,kmj,2
ktc,koe,2
ktc,kom,2
ktc,kuk,2
ktc,lan,2
ktc,luo,2
ktc,maa,2
ktc,maj,2
ktc,mee,2
ktc,mid,2
ktc,mii,2
ktc,mrl,2
ktc,mur,2
ktc,nan,2
ktc,nar,2
ktc,nbd,2
ktc,nbh,2
ktc,nku,2
ktc,nob,2
ktc,nue,2
ktc,nyi,2
ktc,par,2
ktc,pkt,2
ktc,seb,2
ktc,shl,2
ktc,sht,2
ktc,sil,2
ktc,sug,2
ktc,ten,2
ktc,tes,2
ktc,tma,2
ktc,tmn,2
ktc,tna,2
ktc,trm,2
ktc,aja,3
ktc,avo,3
ktc,bag,3
ktc,ber,3
ktc,bgo,3
ktc,bgr,3
ktc,big,3
ktc,bka,3
ktc,brz,3
ktc,fur,3
ktc,gul,3
ktc,jmo,3
ktc,ken,3
ktc,knm,3
ktc,kre,3
ktc,ldu,3
ktc,les,3
ktc,lgt,3
ktc,lug,3
ktc,mab,3
ktc,mad,3
ktc,mbt,3
ktc,mby,3
ktc,mgq,3
ktc,mmv,3
ktc,mou,3
ktc,msl,3
ktc,ngm,3
ktc,nti,3
ktc,run,3
ktc,yul,3
ktc,ik,4
ktc,kbu,4
ktc,kch,4
ktc,knr,4
ktc,kse,4
ktc,nyg,4
ktc,so,4
ktc,tbu,4
ktc,zag,4
ktc,zar,4
kte,blu,2
kte,cil,2
kte,hem,2
kte,kil,2
kte,kyo,2
kte,lbu,2
kte,sge,2
kte,bdu,3
kte,bee,3
kte,bem,3
kte,bia,3
kte,buk,3
kte,cga,3
kte,cic,3
kte,com,3
kte,dbd,3
kte,eko,3
kte,eny,3
kte,fio,3
kte,gus,3
kte,heh,3
kte,her,3
kte,hnd,3
kte,hol,3
kte,hya,3
kte,ila,3
kte,kba,3
kte,kga,3
kte,kgr,3
kte,kik,3
kte,kin,3
kte,klz,3
kte,kmi,3
kte,kon,3
kte,krg,3
kte,kwn,3
kte,kwy,3
kte,lda,3
kte,leg,3
kte,lgi,3
kte,lmb,3
kte,loz,3
kte,luc,3
kte,luv,3
kte,luy,3
kte,mbl,3
kte,mhu,3
kte,mit,3
kte,mkd,3
kte,mmw,3
kte,mtb,3
kte,mua,3
kte,mwe,3
kte,nbo,3
kte,ndb,3
kte,nde,3
kte,ndo,3
kte,ngo,3
kte,nko,3
kte,nng,3
kte,nse,3
kte,nyh,3
kte,nym,3
kte,png,3
kte,pog,3
kte,pre,3
kte,rga,3
kte,rim,3
kte,rnd,3
kte,rny,3
kte,rru,3
kte,sen,3
kte,ses,3
kte,shm,3
kte,shn,3
kte,skm,3
kte,sku,3
kte,stn,3
kte,sub,3
kte,swa,3
kte,swt,3
kte,tal,3
kte,tbw,3
kte,toz,3
kte,tsn,3
kte,tsw,3
kte,umb,3
kte,ven,3
kte,vif,3
kte,xho,3
kte,yak,3
kte,yao,3
kte,yey,3
kte,zno,3
kte,zso,3
kte,zul,3
kte,aka,4
kte,bas,4
kte,bbl,4
kte,bfi,4
kte,bga,4
kte,bkn,4
kte,bku,4
kte,bnk,4
kte,bob,4
kte,bol,4
kte,bsh,4
kte,bub,4
kte,buj,4
kte,buw,4
kte,dma,4
kte,dng,4
kte,dok,4
kte,dua,4
kte,ewo,4
kte,gun,4
kte,ifm,4
kte,ldo,4
kte,leb,4
kte,lin,4
kte,mbe,4
kte,mdw,4
kte,mgo,4
kte,mkz,4
kte,mpo,4
kte,nbe,4
kte,ndu,4
kte,nto,4
kte,sgl,4
kte,sgu,4
kte,tet,4
kte,tgo,4
kte,tki,4
kte,tks,4
kte,tnn,4
kte,yns,4
kte,agh,5
kte,bab,5
kte,baf,5
kte,bmn,5
kte,eja,5
kte,fef,5
kte,jar,5
kte,kou,5
kte,kyg,5
kte,lns,5
kte,mbi,5
kte,mbz,5
kte,mgk,5
kte,mkq,5
kte,mud,5
kte,nge,5
kte,nke,5
kte,non,5
kte,oku,5
kte,tik,5
kte,tiv,5
kte,yba,5
kte,yem,5
kte,mla,6
kte,agb,7
kte,amo,7
kte,awk,7
kte,bir,7
kte,bni,7
kte,deg,7
kte,duk,7
kte,ebi,7
kte,efi,7
kte,egn,7
kte,ets,7
kte,fye,7
kte,gad,7
kte,gho,7
kte,gok,7
kte,gwa,7
kte,gwo,7
kte,ibi,7
kte,ido,7
kte,igb,7
kte,ige,7
kte,ise,7
kte,iso,7
kte,izi,7
kte,juk,7
kte,kan,7
kte,kgm,7
kte,koh,7
kte,kpa,7
kte,mdz,7
kte,nup,7
kte,obg,7
kte,obo,7
kte,ogb,7
kte,ora,7
kte,tok,7
kte,urh,7
kte,yor,7
kte,abd,8
kte,adi,8
kte,aiz,8
kte,ajg,8
kte,akn,8
kte,ald,8
kte,anu,8
kte,avk,8
kte,avt,8
kte,ayi,8
kte,bak,8
kte,bbu,8
kte,bet,8
kte,ble,8
kte,bmb,8
kte,brb,8
kte,buy,8
kte,cum,8
kte,day,8
kte,ddj,8
kte,dds,8
kte,dga,8
kte,dgb,8
kte,dgo,8
kte,doy,8
kte,dts,8
kte,dym,8
kte,ega,8
kte,ewa,8
kte,ewe,8
kte,fon,8
kte,ga,8
kte,gbb,8
kte,gbk,8
kte,gdi,8
kte,gir,8
kte,grb,8
kte,grm,8
kte,grn,8
kte,gue,8
kte,gut,8
kte,guw,8
kte,jms,8
kte,kby,8
kte,kfe,8
kte,kir,8
kte,kkb,8
kte,kla,8
kte,klk,8
kte,kni,8
kte,kow,8
kte,kpo,8
kte,ksm,8
kte,ksp,8
kte,llm,8
kte,lnd,8
kte,lob,8
kte,lua,8
kte,lye,8
