round,variable,country,lang_name,iso_alpha2,n_resp,prop
6,Q2OTHER,3,sexhereko,BW,1,0.034948674178621277
6,Q2OTHER,3,sexhosa,BW,1,0.048041967397654164
6,Q2OTHER,3,sezuru,BW,1,0.041918355252495904
6,Q2OTHER,36,shangani,ZW,30,0.3218257227073882
6,Q2OTHER,3,shona,BW,2,0.06859305564702319
6,Q2OTHER,21,shona,MZ,5,0.012111118893375688
6,Q2OTHER,3,shona/sezuru,BW,1,0.041918355252495904
6,Q2OTHER,8,siaka,CI,5,0.035432119862327485
6,Q2OTHER,36,sidombe,ZW,1,0.008041220914222756
6,Q2OTHER,22,sifwe,NA,8,0.24064605355750138
6,Q2OTHER,11,sissali,GH,8,0.017754583852397407
6,Q2OTHER,24,siyawa,NG,1,5.948976444821567e-4
6,Q2OTHER,6,so'o,CM,1,0.0032601554071030945
6,Q2OTHER,2,sola,BJ,4,0.5485472493328706
6,Q2OTHER,32,sola,TG,2,0.037026506487004424
6,Q2OTHER,11,someja,GH,1,0.0015584701652697878
6,Q2OTHER,6,soro,CM,1,0.011777486698259527
6,Q2OTHER,13,suba,KE,4,0.053824103231999654
6,Q2OTHER,36,suthu,ZW,15,0.1680309493932184
6,Q2OTHER,30,swahili,SZ,1,0.09935264685803713
6,Q2OTHER,35,swahili,ZM,1,0.08693798314859842
6,Q2OTHER,8,tagbanan,CI,3,0.022020692782042526
6,Q2OTHER,11,talensi,GH,2,0.003251737665491344
6,Q2OTHER,4,tamacheck,BF,3,0.11488272137296912
6,Q2OTHER,32,tamberma,TG,8,0.16541515930644135
6,Q2OTHER,11,tampulma,GH,4,0.006685837306593357
6,Q2OTHER,16,tanala,MG,1,0.2965194109772423
6,Q2OTHER,26,tanda,SN,1,0.07491061242616984
6,Q2OTHER,24,tangale,NG,16,0.059408269094726
6,Q2OTHER,24,tangali,NG,1,6.581901373431232e-4
6,Q2OTHER,11,tapulsi,GH,1,0.0018847436169641062
6,Q2OTHER,24,tarok,NG,19,0.0647763150359115
6,Q2OTHER,12,tcheddere,GN,2,0.069289382743172
6,Q2OTHER,21,tchitchewa,MZ,1,0.0027751683004932793
6,Q2OTHER,21,tchthewa,MZ,1,0.004672351939547312
6,Q2OTHER,24,tera,NG,3,0.008369821515692573
6,Q2OTHER,13,teso,KE,9,0.09054878174521454
6,Q2OTHER,21,tewe,MZ,5,0.01875757459109352
6,Q2OTHER,3,tjimbanderu,BW,1,0.017546865386780273
6,Q2OTHER,12,toma,GN,2,0.049020949137413
6,Q2OTHER,22,totela,NA,3,0.07193842037317001
6,Q2OTHER,12,touba,GN,1,0.026752086767308305
6,Q2OTHER,8,toura,CI,8,0.059835933373993795
6,Q2OTHER,4,toussian,BF,8,0.1734481031510256
6,Q2OTHER,36,tsenga,ZW,1,0.009605642246035533
6,Q2OTHER,24,tula,NG,3,0.009057556161681708
6,Q2OTHER,4,turka,BF,1,0.01320987909469882
6,Q2OTHER,4,vigue,BF,2,0.11930516983117469
6,Q2OTHER,11,waala,GH,19,0.053521228482685396
6,Q2OTHER,24,waja,NG,12,0.027603565531751532
6,Q2OTHER,8,wan,CI,1,0.008298957291249909
6,Q2OTHER,11,wangara,GH,2,0.004157697130072511
6,Q2OTHER,6,wibum,CM,1,0.0033429663220463537
6,Q2OTHER,6,wimbum,CM,4,0.019783072053495974
6,Q2OTHER,8,wobe,CI,17,0.12107446710012823
6,Q2OTHER,8,worodougou,CI,1,0.0061603450048740216
6,Q2OTHER,24,wurkum,NG,2,0.011690025461942147
6,Q2OTHER,24,wurkun,NG,3,0.004385812647465032
6,Q2OTHER,21,xitsua,MZ,28,0.08864760901912726
6,Q2OTHER,21,xitswa,MZ,3,0.009413192315067273
6,Q2OTHER,24,yakuri,NG,7,0.016687537668846543
6,Q2OTHER,24,yala,NG,14,0.028621606863739275
6,Q2OTHER,6,yambassa,CM,1,0.0018571553018566283
6,Q2OTHER,6,yamben,CM,1,0.0014717706596108881
6,Q2OTHER,32,yanga,TG,1,0.028045335721175662
6,Q2OTHER,8,yaoure,CI,2,0.013418768401364576
6,Q2OTHER,6,yebekol,CM,1,0.0032601554071030945
6,Q2OTHER,3,zezuru,BW,1,0.055968566877632416
6,Q2OTHER,30,zulu,SZ,6,0.6020610125377783
6,Q2OTHER,24,zuru,NG,4,0.012683949489881741
